Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
EIDW,SVMI,2055,2055,0.423,0.510
EIDW,SVMI,1369,1369,0.497,0.378
EIDW,SVMI,2165,2165,0.499,0.387
EIDW,SVMI,1766,1766,0.440,0.353
EIDW,SVMI,1383,1383,0.383,0.316
EIDW,SVMI,2026,2026,0.383,0.460
EIDW,SVMI,2131,2131,0.617,0.477
EIDW,SVMI,1551,1551,0.389,0.333
EIDW,SVMI,1231,1231,0.441,0.418
EIDW,SVMI,1856,1856,0.473,0.440
EIDW,SVMI,1864,1864,0.422,0.471
EIDW,SVMI,2013,2013,0.537,0.411
EIDW,SVMI,1932,1932,0.434,0.360
EIDW,SVMI,2003,2003,0.495,0.351
EIDW,SVMI,2068,2068,0.514,0.463
EIDW,SVMI,2081,2081,0.442,0.357
EIDW,SVMI,1834,1834,0.624,0.481
EIDW,SVMI,1474,1474,0.437,0.359
EIDW,SVMI,2053,2053,0.690,0.456
EIDW,SVMI,1850,1850,0.611,0.673
EIDW,SVMI,1441,1441,0.496,0.470
EIDW,SVMI,1649,1649,0.590,0.623
EIDW,SVMI,1950,1950,0.469,0.363
EIDW,SVMI,1932,1932,0.422,0.348
EIDW,SVMI,1231,1231,0.527,0.423
EIDW,SVMI,2158,2158,0.477,0.334
EIDW,SVMI,1353,1353,0.417,0.512
EIDW,SVMI,1704,1704,0.454,0.347
EIDW,SVMI,2105,2105,0.364,0.320
EIDW,SVMI,1885,1885,0.456,0.351
EIDW,SVMI,2165,2165,0.652,0.404
EIDW,SVMI,1974,1974,0.503,0.443
EIDW,SVMI,1276,1276,0.803,0.672
EIDW,SVMI,1922,1922,0.714,0.718
EIDW,SVMI,2009,2009,0.802,0.637
EIDW,SVMI,1488,1488,0.879,0.708
EIDW,SVMI,2040,2040,0.793,0.695
EIDW,SVMI,2008,2008,0.932,0.714
EIDW,SVMI,1894,1894,0.605,0.491
EIDW,SVMI,1970,1970,0.788,0.642
EIDW,SVMI,2202,2202,0.554,0.471
EIDW,SVMI,1968,1968,0.466,0.448
EIDW,SVMI,1995,1995,0.571,0.417
EIDW,SVMI,1903,1903,0.368,0.345
EIDW,SVMI,1550,1550,0.755,0.559
EIDW,SVMI,2165,2165,0.404,0.359
EIDW,SVMI,1390,1390,0.443,0.626
EIDW,SVMI,2043,2043,0.820,0.695
EIDW,SVMI,1359,1359,0.519,0.635
EIDW,SVMI,2025,2025,0.521,0.385
EIDW,SVMI,1451,1451,0.371,0.340
EIDW,SVMI,2064,2064,0.593,0.392
EIDW,SVMI,1692,1692,0.590,0.395
EIDW,SVMI,1547,1547,0.453,0.363
EIDW,SVMI,1683,1683,0.536,0.391
EIDW,SVMI,1863,1863,0.373,0.335
EIDW,SVMI,1577,1577,0.392,0.358
EIDW,SVMI,2160,2160,0.587,0.371
EIDW,SVMI,2111,2111,0.614,0.397
EIDW,SVMI,1533,1533,0.414,0.321
EIDW,SVMI,2011,2011,0.545,0.491
EIDW,SVMI,2302,2302,0.441,0.355
EIDW,SVMI,1830,1830,0.452,0.342
EIDW,SVMI,2103,2103,0.577,0.358
EIDW,SVMI,1712,1712,0.455,0.341
EIDW,SVMI,1878,1878,0.408,0.324
EIDW,SVMI,2047,2047,0.443,0.386
EIDW,SVMI,1665,1665,0.405,0.383
EIDW,SVMI,1436,1436,0.651,0.560
EIDW,SVMI,2027,2027,0.722,0.773
EIDW,SVMI,2227,2227,0.559,0.435
EIDW,SVMI,2087,2087,0.534,0.413
EIDW,SVMI,2277,2277,0.608,0.386
EIDW,SVMI,1363,1363,0.682,0.559
EIDW,SVMI,2018,2018,0.442,0.383
EIDW,SVMI,2163,2163,0.438,0.456
EIDW,SVMI,1309,1309,0.638,0.412
EIDW,SVMI,1953,1953,0.430,0.443
EIDW,SVMI,2079,2079,0.523,0.630
EIDW,SVMI,2078,2078,0.566,0.431
EIDW,SVMI,1411,1411,0.514,0.540
EIDW,SVMI,1724,1724,0.561,0.450
EIDW,SVMI,1548,1548,0.597,0.649
EIDW,SVMI,2067,2067,0.433,0.560
EIDW,SVMI,1235,1235,0.678,0.599
EIDW,SVMI,2077,2077,0.438,0.456
EIDW,SVMI,2297,2297,0.490,0.394
EIDW,SVMI,1613,1613,0.537,0.378
EIDW,SVMI,1688,1688,0.431,0.352
EIDW,SVMI,1511,1511,0.484,0.377
EIDW,SVMI,1662,1662,0.466,0.418
EIDW,SVMI,1912,1912,0.821,0.638
EIDW,SVMI,1328,1328,0.507,0.648
EIDW,SVMI,1827,1827,0.600,0.639
EIDW,SVMI,2197,2197,0.439,0.406
EIDW,SVMI,1895,1895,0.393,0.373
EIDW,SVMI,1958,1958,0.777,0.719
EIDW,SVMI,1697,1697,0.463,0.368
EIDW,SVMI,2012,2012,0.628,0.578
EIDW,SVMI,1992,1992,0.477,0.400
EIDW,SVMI,1462,1462,0.457,0.368
EIDW,SVMI,2042,2042,0.734,0.587
EIDW,SVMI,2293,2293,0.418,0.351
EIDW,SVMI,1657,1657,0.555,0.490
EIDW,SVMI,1949,1949,0.556,0.372
EIDW,SVMI,1964,1964,0.459,0.349
EIDW,SVMI,2223,2223,0.430,0.424
EIDW,SVMI,2111,2111,0.686,0.654
EIDW,SVMI,2224,2224,0.893,0.479
EIDW,SVMI,2103,2103,0.539,0.436
EIDW,SVMI,1692,1692,0.869,0.517
EIDW,SVMI,1382,1382,0.881,0.432
EIDW,SVMI,1525,1525,0.512,0.412
EIDW,SVMI,1428,1428,0.603,0.563
EIDW,SVMI,1633,1633,0.422,0.354
EIDW,SVMI,2118,2118,0.466,0.342
EIDW,SVMI,1479,1479,0.438,0.377
EIDW,SVMI,1307,1307,0.375,0.347
EIDW,SVMI,1606,1606,0.410,0.349
EIDW,SVMI,2109,2109,0.428,0.635
EIDW,SVMI,1615,1615,0.607,0.381
EIDW,SVMI,2100,2100,0.514,0.446
EIDW,SVMI,1469,1469,0.457,0.427
EIDW,SVMI,1554,1554,0.406,0.492
EIDW,SVMI,1674,1674,0.412,0.504
EIDW,SVMI,2244,2244,0.782,0.549
EIDW,SVMI,2199,2199,0.720,0.565
EIDW,SVMI,2027,2027,0.575,0.376
EIDW,SVMI,1395,1395,0.431,0.382
EIDW,SVMI,1631,1631,0.725,0.673
EIDW,SVMI,2059,2059,0.451,0.370
EIDW,SVMI,1572,1572,0.452,0.328
EIDW,SVMI,2045,2045,0.496,0.478
EIDW,SVMI,1487,1487,0.498,0.390
EIDW,SVMI,1493,1493,0.456,0.453
EIDW,SVMI,1911,1911,0.531,0.329
EIDW,SVMI,1980,1980,0.334,0.304
EIDW,SVMI,1490,1490,0.808,0.493
EIDW,SVMI,1314,1314,0.439,0.351
EIDW,SVMI,2194,2194,0.469,0.418
EIDW,SVMI,1465,1465,0.417,0.479
EIDW,SVMI,2087,2087,0.679,0.588
EIDW,SVMI,2142,2142,0.880,0.632
EIDW,SVMI,1595,1595,0.814,0.480
EIDW,SVMI,1999,1999,0.444,0.316
EIDW,SVMI,2008,2008,0.345,0.352
EIDW,SVMI,1962,1962,0.798,0.630
EIDW,SVMI,1710,1710,0.584,0.348
EIDW,SVMI,1870,1870,0.372,0.448
EIDW,SVMI,2079,2079,0.461,0.292
EIDW,SVMI,2096,2096,0.374,0.379
EIDW,SVMI,1634,1634,0.358,0.404
EIDW,SVMI,2196,2196,0.496,0.330
EIDW,SVMI,2157,2157,0.615,0.404
EIDW,SVMI,2235,2235,0.457,0.310
EIDW,SVMI,1384,1384,0.346,0.308
EIDW,SVMI,1805,1805,0.449,0.367
EIDW,SVMI,2108,2108,0.693,0.486
EIDW,SVMI,2059,2059,0.428,0.286
EIDW,SVMI,2093,2093,0.480,0.369
EIDW,SVMI,2182,2182,0.462,0.349
EIDW,SVMI,1443,1443,0.856,0.362
EIDW,SVMI,2003,2003,0.496,0.380
EIDW,SVMI,1448,1448,0.670,0.551
EIDW,SVMI,1990,1990,0.795,0.741
EIDW,SVMI,1552,1552,0.480,0.385
EIDW,SVMI,2155,2155,0.498,0.392
EIDW,SVMI,2066,2066,1.029,0.642
EIDW,SVMI,1473,1473,0.827,0.471
EIDW,SVMI,1389,1389,0.384,0.325
EIDW,SVMI,1989,1989,0.541,0.594
EIDW,SVMI,1944,1944,0.604,0.424
EIDW,SVMI,1484,1484,0.672,0.362
EIDW,SVMI,2147,2147,0.515,0.406
EIDW,SVMI,1637,1637,0.318,0.279
EIDW,SVMI,1573,1573,0.566,0.509
EIDW,SVMI,1704,1704,0.452,0.370
EIDW,SVMI,2118,2118,0.396,0.302
EIDW,SVMI,1417,1417,0.436,0.322
EIDW,SVMI,2347,2347,0.319,0.309
EIDW,SVMI,2250,2250,0.465,0.457
EIDW,SVMI,2241,2241,0.436,0.323
EIDW,SVMI,1684,1684,0.403,0.305
EIDW,SVMI,2217,2217,0.447,0.513
EIDW,SVMI,1704,1704,0.406,0.294
EIDW,SVMI,1262,1262,0.376,0.282
EIDW,SVMI,1700,1700,0.647,0.532
EIDW,SVMI,1983,1983,0.729,0.341
EIDW,SVMI,1999,1999,0.613,0.346
EIDW,SVMI,2040,2040,0.434,0.307
EIDW,SVMI,1371,1371,0.455,0.313
EIDW,SVMI,2027,2027,0.346,0.298
EIDW,SVMI,2116,2116,0.783,0.608
EIDW,SVMI,1272,1272,0.510,0.461
EIDW,SVMI,2103,2103,0.745,0.582
EIDW,SVMI,1323,1323,0.399,0.283
EIDW,SVMI,1256,1256,0.365,0.339
EIDW,SVMI,1601,1601,0.395,0.286
EIDW,SVMI,1296,1296,0.350,0.316
EIDW,SVMI,1920,1920,0.536,0.331
EIDW,SVMI,1919,1919,0.456,0.307
EIDW,SVMI,1963,1963,0.348,0.312
EIDW,SVMI,1344,1344,0.466,0.436
EIDW,SVMI,1769,1769,0.650,0.516
EIDW,SVMI,2107,2107,0.535,0.299
EIDW,SVMI,2280,2280,0.614,0.322
EIDW,SVMI,1704,1704,0.369,0.390
EIDW,SVMI,1407,1407,0.443,0.310
EIDW,SVMI,1944,1944,0.436,0.297
EIDW,SVMI,1582,1582,0.411,0.408
EIDW,SVMI,1628,1628,0.505,0.299
EIDW,SVMI,2085,2085,0.452,0.468
EIDW,SVMI,2108,2108,0.708,0.407
EIDW,SVMI,1461,1461,0.329,0.365
EIDW,SVMI,2026,2026,0.387,0.293
EIDW,SVMI,2000,2000,0.404,0.291
EIDW,SVMI,1297,1297,0.417,0.281
EIDW,SVMI,1729,1729,0.527,0.321
EIDW,SVMI,1784,1784,0.310,0.272
EIDW,SVMI,2044,2044,0.389,0.392
EIDW,SVMI,1992,1992,0.489,0.495
EIDW,SVMI,2054,2054,0.440,0.290
EIDW,SVMI,1681,1681,0.419,0.312
EIDW,SVMI,1496,1496,0.683,0.439
EIDW,SVMI,2199,2199,0.533,0.313
EIDW,SVMI,1732,1732,0.751,0.529
EIDW,SVMI,2145,2145,0.899,0.563
EIDW,SVMI,2085,2085,0.797,0.639
EIDW,SVMI,2047,2047,0.912,0.625
EIDW,SVMI,1983,1983,0.794,0.581
EIDW,SVMI,2215,2215,0.421,0.296
EIDW,SVMI,1641,1641,0.378,0.460
EIDW,SVMI,1822,1822,0.476,0.322
EIDW,SVMI,2072,2072,0.390,0.389
EIDW,SVMI,2100,2100,0.580,0.669
EIDW,SVMI,2029,2029,0.882,0.596
EIDW,SVMI,2092,2092,0.489,0.383
EIDW,SVMI,2117,2117,0.397,0.312
EIDW,SVMI,1943,1943,0.357,0.390
EIDW,SVMI,2265,2265,0.503,0.317
EIDW,SVMI,2080,2080,0.360,0.312
EIDW,SVMI,1263,1263,0.404,0.449
EIDW,SVMI,1959,1959,0.393,0.336
EIDW,SVMI,1241,1241,0.307,0.288
EIDW,SVMI,2154,2154,0.669,0.372
EIDW,SVMI,1963,1963,0.537,0.419
EIDW,SVMI,2153,2153,0.419,0.335
EIDW,SVMI,2004,2004,0.367,0.292
EIDW,SVMI,2189,2189,0.380,0.329
EIDW,SVMI,1577,1577,0.432,0.290
EIDW,SVMI,1987,1987,0.341,0.289
EIDW,SVMI,2011,2011,0.401,0.374
EIDW,SVMI,2113,2113,0.454,0.412
EIDW,SVMI,2052,2052,0.381,0.306
EIDW,SVMI,2009,2009,0.572,0.450
EIDW,SVMI,1920,1920,0.403,0.401
EIDW,SVMI,1468,1468,0.371,0.390
EIDW,SVMI,1568,1568,0.407,0.364
EIDW,SVMI,2017,2017,0.584,0.482
EIDW,SVMI,1838,1838,0.600,0.609
EIDW,SVMI,1823,1823,0.447,0.359
EIDW,SVMI,1305,1305,0.376,0.327
EIDW,SVMI,1676,1676,0.776,0.615
EIDW,SVMI,2047,2047,0.458,0.404
EIDW,SVMI,2255,2255,0.547,0.392
EIDW,SVMI,2008,2008,0.407,0.330
EIDW,SVMI,1665,1665,0.466,0.369
EIDW,SVMI,1985,1985,0.412,0.528
EIDW,SVMI,1384,1384,0.545,0.563
EIDW,SVMI,2289,2289,0.395,0.383
EIDW,SVMI,2105,2105,0.550,0.400
EIDW,SVMI,2181,2181,0.417,0.375
EIDW,SVMI,1231,1231,0.383,0.397
EIDW,SVMI,2200,2200,0.459,0.384
EIDW,SVMI,1535,1535,0.431,0.450
EIDW,SVMI,1981,1981,0.543,0.498
EIDW,SVMI,1275,1275,0.454,0.394
EIDW,SVMI,2188,2188,0.400,0.356
EIDW,SVMI,2095,2095,0.636,0.586
EIDW,SVMI,2145,2145,0.636,0.581
EIDW,SVMI,2064,2064,0.381,0.342
EIDW,SVMI,1809,1809,0.650,0.514
EIDW,SVMI,1969,1969,0.428,0.358
EIDW,SVMI,2072,2072,0.642,0.495
EIDW,SVMI,1518,1518,0.372,0.381
EIDW,SVMI,2000,2000,0.406,0.344
EIDW,SVMI,1531,1531,0.521,0.541
EIDW,SVMI,2060,2060,0.425,0.404
EIDW,SVMI,1286,1286,0.424,0.392
EIDW,SVMI,1584,1584,0.492,0.351
EIDW,SVMI,2052,2052,0.399,0.337
EIDW,SVMI,2180,2180,0.405,0.455
EIDW,SVMI,1996,1996,0.631,0.620
EIDW,SVMI,1981,1981,0.546,0.484
EIDW,SVMI,2080,2080,0.854,0.678
EIDW,SVMI,1347,1347,0.743,0.689
EIDW,SVMI,1410,1410,0.911,0.736
EIDW,SVMI,1959,1959,0.785,0.713
EIDW,SVMI,1327,1327,0.884,0.800
EIDW,SVMI,2159,2159,0.844,0.726
EIDW,SVMI,1656,1656,0.855,0.792
EIDW,SVMI,2025,2025,0.896,0.636
EIDW,SVMI,1824,1824,0.816,0.597
EIDW,SVMI,2097,2097,0.795,0.596
EIDW,SVMI,1474,1474,0.818,0.665
EIDW,SVMI,1472,1472,0.821,0.515
EIDW,SVMI,1582,1582,0.675,0.499
EIDW,SVMI,1459,1459,0.907,0.585
EIDW,SVMI,2061,2061,0.764,0.509
EIDW,SVMI,2006,2006,0.478,0.301
EIDW,SVMI,1350,1350,0.594,0.407
EIDW,SVMI,2053,2053,0.627,0.673
EIDW,SVMI,2027,2027,0.471,0.460
EIDW,SVMI,2099,2099,0.626,0.371
EIDW,SVMI,1525,1525,0.473,0.294
EIDW,SVMI,1623,1623,0.697,0.381
EIDW,SVMI,1312,1312,0.332,0.273
EIDW,SVMI,1944,1944,0.338,0.303
EIDW,SVMI,1907,1907,0.467,0.380
EIDW,SVMI,1320,1320,0.369,0.302
EIDW,SVMI,1999,1999,0.660,0.495
EIDW,SVMI,2098,2098,0.618,0.353
EIDW,SVMI,1491,1491,0.342,0.291
EIDW,SVMI,1409,1409,0.335,0.315
EIDW,SVMI,1577,1577,0.328,0.301
EIDW,SVMI,1740,1740,0.513,0.424
EIDW,SVMI,1559,1559,0.400,0.301
EIDW,SVMI,2061,2061,0.438,0.463
EIDW,SVMI,1360,1360,0.393,0.282
EIDW,SVMI,1937,1937,0.313,0.292
EIDW,SVMI,2335,2335,0.636,0.365
EIDW,SVMI,1457,1457,0.498,0.294
EIDW,SVMI,1427,1427,0.478,0.306
EIDW,SVMI,2049,2049,0.417,0.325
EIDW,SVMI,2176,2176,0.336,0.294
EIDW,SVMI,1652,1652,0.348,0.314
EIDW,SVMI,2196,2196,0.364,0.328
EIDW,SVMI,2035,2035,0.385,0.283
EIDW,SVMI,1525,1525,0.344,0.307
EIDW,SVMI,2007,2007,0.599,0.415
EIDW,SVMI,2060,2060,0.418,0.281
EIDW,SVMI,1590,1590,0.470,0.470
EIDW,SVMI,1848,1848,0.460,0.327
EIDW,SVMI,2208,2208,0.422,0.404
EIDW,SVMI,1536,1536,0.551,0.443
EIDW,SVMI,2093,2093,0.417,0.390
EIDW,SVMI,2152,2152,0.529,0.403
EIDW,SVMI,2021,2021,0.337,0.285
EIDW,SVMI,2075,2075,0.369,0.304
EIDW,SVMI,1686,1686,0.536,0.321
EIDW,SVMI,2052,2052,0.425,0.315
EIDW,SVMI,2117,2117,0.385,0.309
EIDW,SVMI,1748,1748,0.430,0.406
EIDW,SVMI,2086,2086,0.341,0.322
EIDW,SVMI,1620,1620,0.461,0.340
EIDW,SVMI,2111,2111,0.615,0.499
EIDW,SVMI,2155,2155,0.428,0.310
EIDW,SVMI,2023,2023,0.436,0.325
EIDW,SVMI,2014,2014,0.396,0.365
EIDW,SVMI,2062,2062,0.339,0.311
EIDW,SVMI,1296,1296,0.481,0.319
EIDW,SVMI,2038,2038,0.344,0.350
EIDW,SVMI,2073,2073,0.344,0.295
EIDW,SVMI,1623,1623,0.710,0.499
EIDW,SVMI,1317,1317,0.380,0.309
EIDW,SVMI,2156,2156,0.321,0.348
EIDW,SVMI,1271,1271,0.391,0.352
EIDW,SVMI,1523,1523,0.462,0.298
EIDW,SVMI,2112,2112,0.702,0.481
EIDW,SVMI,1980,1980,0.930,0.648
EIDW,SVMI,1297,1297,0.810,0.351
EIDW,SVMI,2050,2050,0.857,0.496
EIDW,SVMI,2195,2195,0.538,0.355
EIDW,SVMI,2024,2024,0.781,0.448
