Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
EDDI,LBSF,1357,1357,0.508,0.355
EDDI,LBSF,1273,1273,0.766,0.381
EDDI,LBSF,1308,1308,0.446,0.404
EDDI,LBSF,1306,1306,0.548,0.316
EDDI,LBSF,1417,1417,0.618,0.474
EDDI,LBSF,1495,1495,0.612,0.411
EDDI,LBSF,1258,1258,0.646,0.363
EDDI,LBSF,1058,1058,0.725,0.683
EDDI,LBSF,1288,1288,0.556,0.346
EDDI,LBSF,977,977,0.784,0.509
EDDI,LBSF,1356,1356,0.463,0.322
EDDI,LBSF,1610,1610,0.484,0.432
EDDI,LBSF,713,713,0.927,0.789
EDDI,LBSF,1302,1302,0.577,0.380
EDDI,LBSF,1349,1349,0.729,0.406
EDDI,LBSF,1402,1402,0.531,0.434
EDDI,LBSF,1241,1241,0.483,0.774
EDDI,LBSF,919,919,0.649,0.377
EDDI,LBSF,1341,1341,0.582,0.314
EDDI,LBSF,1567,1567,0.583,0.428
EDDI,LBSF,1316,1316,0.503,0.374
EDDI,LBSF,1599,1599,0.579,0.380
EDDI,LBSF,1175,1175,0.612,0.324
EDDI,LBSF,1599,1599,0.830,0.475
EDDI,LBSF,1219,1219,0.482,0.378
EDDI,LBSF,1372,1372,0.571,0.480
EDDI,LBSF,1631,1631,0.872,0.460
EDDI,LBSF,1001,1001,0.631,0.524
EDDI,LBSF,1305,1305,0.639,0.337
EDDI,LBSF,731,731,0.529,0.349
EDDI,LBSF,1380,1380,0.432,0.307
EDDI,LBSF,1397,1397,0.467,0.310
EDDI,LBSF,1519,1519,0.508,0.359
EDDI,LBSF,1326,1326,0.821,0.700
EDDI,LBSF,1026,1026,0.822,0.621
EDDI,LBSF,963,963,0.658,0.425
EDDI,LBSF,1357,1357,0.522,0.330
EDDI,LBSF,1474,1474,0.924,0.487
EDDI,LBSF,1327,1327,0.504,0.324
EDDI,LBSF,1251,1251,0.755,0.414
EDDI,LBSF,1251,1251,0.892,0.676
EDDI,LBSF,1510,1510,0.464,0.420
EDDI,LBSF,1393,1393,0.590,0.335
EDDI,LBSF,1341,1341,0.562,0.458
EDDI,LBSF,1615,1615,0.562,0.357
EDDI,LBSF,775,775,0.906,0.690
EDDI,LBSF,1285,1285,0.768,0.518
EDDI,LBSF,1205,1205,0.472,0.319
EDDI,LBSF,1432,1432,0.505,0.464
EDDI,LBSF,1487,1487,0.704,0.424
EDDI,LBSF,1323,1323,0.444,0.432
EDDI,LBSF,1331,1331,0.811,0.608
EDDI,LBSF,1562,1562,0.542,0.376
EDDI,LBSF,1475,1475,0.724,0.647
EDDI,LBSF,1551,1551,0.484,0.323
EDDI,LBSF,1259,1259,0.415,0.315
EDDI,LBSF,1351,1351,0.691,0.309
EDDI,LBSF,1359,1359,0.473,0.315
EDDI,LBSF,804,804,0.706,0.417
EDDI,LBSF,1300,1300,0.497,0.431
EDDI,LBSF,1384,1384,0.871,0.611
EDDI,LBSF,1174,1174,0.600,0.297
EDDI,LBSF,1441,1441,0.655,0.606
EDDI,LBSF,1313,1313,0.865,0.550
EDDI,LBSF,728,728,0.415,0.382
EDDI,LBSF,1502,1502,0.440,0.353
EDDI,LBSF,1242,1242,0.386,0.340
EDDI,LBSF,1428,1428,0.490,0.308
EDDI,LBSF,1113,1113,0.346,0.351
EDDI,LBSF,1360,1360,0.319,0.290
EDDI,LBSF,753,753,0.613,0.412
EDDI,LBSF,1275,1275,0.405,0.318
EDDI,LBSF,1109,1109,0.486,0.403
EDDI,LBSF,1423,1423,0.373,0.302
EDDI,LBSF,1289,1289,0.347,0.323
EDDI,LBSF,844,844,0.408,0.311
EDDI,LBSF,1272,1272,0.458,0.298
EDDI,LBSF,1498,1498,0.352,0.323
EDDI,LBSF,1294,1294,0.508,0.477
EDDI,LBSF,1353,1353,0.500,0.346
EDDI,LBSF,1197,1197,0.400,0.335
EDDI,LBSF,1596,1596,0.333,0.323
EDDI,LBSF,1359,1359,0.522,0.315
EDDI,LBSF,1562,1562,0.335,0.330
EDDI,LBSF,1121,1121,0.344,0.322
EDDI,LBSF,1410,1410,0.660,0.467
EDDI,LBSF,1529,1529,0.670,0.482
EDDI,LBSF,1375,1375,0.478,0.339
EDDI,LBSF,1085,1085,0.358,0.285
EDDI,LBSF,1457,1457,0.575,0.307
EDDI,LBSF,1512,1512,0.474,0.336
EDDI,LBSF,1245,1245,0.461,0.307
EDDI,LBSF,1637,1637,0.631,0.464
EDDI,LBSF,1410,1410,0.403,0.474
EDDI,LBSF,1244,1244,0.390,0.326
EDDI,LBSF,1286,1286,0.322,0.366
EDDI,LBSF,1359,1359,0.557,0.315
EDDI,LBSF,1553,1553,0.328,0.312
EDDI,LBSF,864,864,0.558,0.569
EDDI,LBSF,1461,1461,0.509,0.300
EDDI,LBSF,1355,1355,0.423,0.352
EDDI,LBSF,767,767,0.312,0.299
EDDI,LBSF,1128,1128,0.518,0.380
EDDI,LBSF,647,647,0.650,0.428
EDDI,LBSF,1474,1474,0.354,0.288
EDDI,LBSF,1347,1347,0.533,0.434
EDDI,LBSF,1000,1000,0.342,0.306
EDDI,LBSF,1681,1681,0.463,0.337
EDDI,LBSF,688,688,0.336,0.412
EDDI,LBSF,1612,1612,0.697,0.470
EDDI,LBSF,1334,1334,0.366,0.304
EDDI,LBSF,1591,1591,0.492,0.481
EDDI,LBSF,1282,1282,0.425,0.308
EDDI,LBSF,907,907,0.304,0.290
EDDI,LBSF,1455,1455,0.525,0.444
EDDI,LBSF,1222,1222,0.482,0.310
EDDI,LBSF,1292,1292,0.373,0.303
EDDI,LBSF,1540,1540,0.663,0.360
EDDI,LBSF,1042,1042,0.359,0.297
EDDI,LBSF,1445,1445,0.634,0.542
EDDI,LBSF,1204,1204,0.370,0.320
EDDI,LBSF,1457,1457,0.614,0.376
EDDI,LBSF,1369,1369,0.835,0.676
EDDI,LBSF,1246,1246,0.537,0.404
EDDI,LBSF,1041,1041,0.783,0.511
EDDI,LBSF,1558,1558,0.744,0.550
EDDI,LBSF,1301,1301,0.437,0.330
EDDI,LBSF,1017,1017,0.306,0.279
EDDI,LBSF,1183,1183,0.765,0.579
EDDI,LBSF,1460,1460,0.407,0.300
EDDI,LBSF,1554,1554,0.323,0.317
EDDI,LBSF,1389,1389,0.335,0.284
EDDI,LBSF,978,978,0.584,0.513
EDDI,LBSF,1085,1085,0.386,0.301
EDDI,LBSF,1157,1157,0.539,0.421
EDDI,LBSF,1383,1383,0.318,0.297
EDDI,LBSF,1178,1178,0.401,0.284
EDDI,LBSF,1663,1663,0.433,0.412
EDDI,LBSF,1445,1445,0.532,0.316
EDDI,LBSF,1222,1222,0.353,0.352
EDDI,LBSF,1293,1293,0.338,0.306
EDDI,LBSF,1204,1204,0.756,0.296
EDDI,LBSF,1377,1377,0.445,0.373
EDDI,LBSF,1259,1259,0.556,0.499
EDDI,LBSF,1601,1601,0.799,0.679
EDDI,LBSF,1436,1436,0.375,0.310
EDDI,LBSF,1410,1410,0.360,0.348
EDDI,LBSF,1251,1251,0.705,0.593
EDDI,LBSF,1319,1319,0.618,0.485
EDDI,LBSF,1340,1340,0.409,0.327
EDDI,LBSF,970,970,0.668,0.500
EDDI,LBSF,1330,1330,0.414,0.373
EDDI,LBSF,969,969,0.651,0.511
EDDI,LBSF,1439,1439,0.620,0.293
EDDI,LBSF,1492,1492,0.356,0.354
EDDI,LBSF,830,830,0.526,0.499
EDDI,LBSF,1385,1385,0.566,0.458
EDDI,LBSF,1421,1421,0.474,0.411
EDDI,LBSF,838,838,0.385,0.324
EDDI,LBSF,1342,1342,0.403,0.306
EDDI,LBSF,1485,1485,0.514,0.524
EDDI,LBSF,717,717,0.654,0.342
EDDI,LBSF,1214,1214,0.357,0.319
EDDI,LBSF,1298,1298,0.597,0.474
EDDI,LBSF,1171,1171,0.414,0.327
EDDI,LBSF,850,850,0.427,0.390
EDDI,LBSF,1013,1013,0.433,0.297
EDDI,LBSF,1008,1008,0.542,0.357
EDDI,LBSF,1431,1431,0.348,0.326
EDDI,LBSF,891,891,0.323,0.395
EDDI,LBSF,1021,1021,0.661,0.414
EDDI,LBSF,1397,1397,0.428,0.340
EDDI,LBSF,1321,1321,0.635,0.588
EDDI,LBSF,1493,1493,0.430,0.282
EDDI,LBSF,1367,1367,0.324,0.316
EDDI,LBSF,904,904,0.399,0.328
EDDI,LBSF,844,844,0.639,0.382
EDDI,LBSF,1346,1346,0.783,0.449
EDDI,LBSF,1478,1478,0.726,0.438
EDDI,LBSF,1232,1232,0.548,0.369
EDDI,LBSF,1472,1472,0.464,0.498
EDDI,LBSF,1332,1332,0.512,0.368
EDDI,LBSF,1283,1283,0.743,0.442
EDDI,LBSF,1442,1442,0.524,0.350
EDDI,LBSF,1296,1296,0.447,0.326
EDDI,LBSF,1490,1490,0.503,0.344
EDDI,LBSF,1466,1466,0.482,0.404
EDDI,LBSF,1236,1236,0.611,0.593
EDDI,LBSF,1351,1351,0.502,0.453
EDDI,LBSF,1502,1502,0.453,0.356
EDDI,LBSF,834,834,0.499,0.362
EDDI,LBSF,719,719,0.554,0.322
EDDI,LBSF,964,964,0.793,0.658
EDDI,LBSF,693,693,0.463,0.347
EDDI,LBSF,1522,1522,1.044,0.853
EDDI,LBSF,657,657,0.683,0.630
EDDI,LBSF,1125,1125,0.623,0.503
EDDI,LBSF,1506,1506,0.503,0.311
EDDI,LBSF,1300,1300,0.691,0.492
EDDI,LBSF,791,791,0.651,0.589
EDDI,LBSF,1278,1278,0.800,0.637
EDDI,LBSF,1354,1354,0.849,0.835
EDDI,LBSF,1567,1567,0.846,0.511
EDDI,LBSF,1452,1452,0.526,0.493
EDDI,LBSF,920,920,0.521,0.706
EDDI,LBSF,1297,1297,0.789,0.608
EDDI,LBSF,1328,1328,0.696,0.627
EDDI,LBSF,1473,1473,0.638,0.451
EDDI,LBSF,1654,1654,0.456,0.315
EDDI,LBSF,1235,1235,0.734,0.353
EDDI,LBSF,1212,1212,1.151,1.044
EDDI,LBSF,1115,1115,0.896,0.583
EDDI,LBSF,1307,1307,0.560,0.360
EDDI,LBSF,1414,1414,0.847,0.662
EDDI,LBSF,1403,1403,0.924,0.635
EDDI,LBSF,1397,1397,0.481,0.339
EDDI,LBSF,656,656,0.502,0.368
EDDI,LBSF,1452,1452,0.659,0.360
EDDI,LBSF,1275,1275,0.899,0.496
EDDI,LBSF,821,821,0.875,0.500
EDDI,LBSF,1495,1495,0.486,0.479
EDDI,LBSF,852,852,0.601,0.354
EDDI,LBSF,728,728,0.983,0.656
EDDI,LBSF,703,703,0.596,0.348
EDDI,LBSF,1065,1065,0.690,0.550
EDDI,LBSF,1328,1328,0.772,0.697
EDDI,LBSF,1525,1525,0.696,0.396
EDDI,LBSF,1161,1161,0.543,0.359
EDDI,LBSF,1455,1455,0.588,0.590
EDDI,LBSF,1312,1312,0.783,0.436
EDDI,LBSF,1400,1400,0.947,0.505
EDDI,LBSF,1212,1212,0.492,0.325
EDDI,LBSF,1568,1568,0.808,0.716
EDDI,LBSF,666,666,0.730,0.419
EDDI,LBSF,1355,1355,0.479,0.301
EDDI,LBSF,1471,1471,0.483,0.339
EDDI,LBSF,1468,1468,0.811,0.362
EDDI,LBSF,1434,1434,0.486,0.360
EDDI,LBSF,1268,1268,0.490,0.341
EDDI,LBSF,1310,1310,0.663,0.573
EDDI,LBSF,1452,1452,0.526,0.326
EDDI,LBSF,619,619,0.730,0.512
EDDI,LBSF,1343,1343,0.747,0.582
EDDI,LBSF,1215,1215,0.495,0.327
EDDI,LBSF,1006,1006,0.596,0.342
EDDI,LBSF,616,616,0.872,0.753
EDDI,LBSF,783,783,0.517,0.348
EDDI,LBSF,1450,1450,0.525,0.807
EDDI,LBSF,1569,1569,0.852,0.708
EDDI,LBSF,1375,1375,0.497,0.357
EDDI,LBSF,1448,1448,0.780,0.558
EDDI,LBSF,744,744,0.893,0.635
EDDI,LBSF,1182,1182,0.865,0.704
EDDI,LBSF,1087,1087,0.765,0.551
EDDI,LBSF,1508,1508,0.512,0.296
EDDI,LBSF,1164,1164,0.474,0.289
EDDI,LBSF,1219,1219,0.838,0.630
EDDI,LBSF,1311,1311,0.473,0.344
EDDI,LBSF,1310,1310,0.420,0.360
EDDI,LBSF,1310,1310,0.527,0.338
EDDI,LBSF,1393,1393,0.459,0.466
EDDI,LBSF,1536,1536,0.740,0.536
EDDI,LBSF,1463,1463,0.838,0.347
EDDI,LBSF,1527,1527,0.374,0.328
EDDI,LBSF,1357,1357,0.550,0.412
EDDI,LBSF,1376,1376,0.761,0.623
EDDI,LBSF,1423,1423,0.816,0.637
EDDI,LBSF,1210,1210,0.805,0.589
EDDI,LBSF,1263,1263,0.825,0.688
EDDI,LBSF,1411,1411,0.922,0.629
EDDI,LBSF,1481,1481,0.778,0.588
EDDI,LBSF,1465,1465,0.591,0.370
EDDI,LBSF,1361,1361,0.394,0.317
EDDI,LBSF,1450,1450,0.837,0.418
EDDI,LBSF,1267,1267,0.384,0.308
EDDI,LBSF,1553,1553,0.534,0.473
EDDI,LBSF,1344,1344,0.466,0.318
EDDI,LBSF,872,872,0.376,0.318
EDDI,LBSF,886,886,0.814,0.454
EDDI,LBSF,1645,1645,0.548,0.500
EDDI,LBSF,1586,1586,0.682,0.368
EDDI,LBSF,1419,1419,0.532,0.343
EDDI,LBSF,1409,1409,0.934,0.551
EDDI,LBSF,921,921,0.585,0.358
EDDI,LBSF,1545,1545,0.473,0.587
EDDI,LBSF,1329,1329,0.541,0.410
EDDI,LBSF,1521,1521,0.551,0.345
EDDI,LBSF,1349,1349,0.493,0.364
EDDI,LBSF,1482,1482,0.606,0.421
EDDI,LBSF,1271,1271,0.463,0.312
EDDI,LBSF,1672,1672,0.375,0.391
EDDI,LBSF,1380,1380,0.645,0.319
EDDI,LBSF,757,757,0.398,0.422
EDDI,LBSF,947,947,0.516,0.491
EDDI,LBSF,1356,1356,0.384,0.307
EDDI,LBSF,1097,1097,0.332,0.392
EDDI,LBSF,908,908,0.839,0.632
EDDI,LBSF,687,687,0.403,0.327
EDDI,LBSF,1393,1393,0.416,0.482
EDDI,LBSF,924,924,0.498,0.342
EDDI,LBSF,1308,1308,0.600,0.497
EDDI,LBSF,1377,1377,0.408,0.450
EDDI,LBSF,673,673,0.393,0.315
EDDI,LBSF,909,909,0.423,0.299
EDDI,LBSF,1577,1577,0.411,0.372
EDDI,LBSF,754,754,0.456,0.538
EDDI,LBSF,1356,1356,0.585,0.480
EDDI,LBSF,1385,1385,0.717,0.587
EDDI,LBSF,839,839,0.523,0.357
EDDI,LBSF,717,717,0.633,0.587
EDDI,LBSF,782,782,0.480,0.314
EDDI,LBSF,1129,1129,0.318,0.288
EDDI,LBSF,1341,1341,0.493,0.478
EDDI,LBSF,1230,1230,0.546,0.340
EDDI,LBSF,717,717,0.731,0.500
EDDI,LBSF,953,953,0.484,0.331
EDDI,LBSF,1357,1357,0.415,0.305
EDDI,LBSF,1523,1523,0.637,0.639
EDDI,LBSF,702,702,0.730,0.662
EDDI,LBSF,1648,1648,0.836,0.599
EDDI,LBSF,1442,1442,0.873,0.719
EDDI,LBSF,1253,1253,0.867,0.607
EDDI,LBSF,687,687,0.624,0.591
EDDI,LBSF,1359,1359,0.514,0.569
EDDI,LBSF,692,692,0.507,0.464
EDDI,LBSF,1352,1352,0.763,0.477
EDDI,LBSF,809,809,0.681,0.404
EDDI,LBSF,1294,1294,0.894,0.703
EDDI,LBSF,1580,1580,0.819,0.647
EDDI,LBSF,1468,1468,0.868,0.824
EDDI,LBSF,752,752,0.803,0.589
EDDI,LBSF,1352,1352,0.835,0.690
EDDI,LBSF,1456,1456,0.827,0.662
EDDI,LBSF,641,641,0.645,0.346
EDDI,LBSF,1247,1247,0.809,0.573
EDDI,LBSF,1161,1161,0.835,0.688
EDDI,LBSF,1562,1562,0.868,0.690
EDDI,LBSF,1172,1172,0.943,0.840
EDDI,LBSF,1306,1306,0.854,0.701
EDDI,LBSF,1588,1588,0.987,0.829
EDDI,LBSF,1302,1302,0.776,0.586
EDDI,LBSF,1635,1635,0.782,0.614
EDDI,LBSF,952,952,0.788,0.608
EDDI,LBSF,1261,1261,0.861,0.665
EDDI,LBSF,1011,1011,0.818,0.636
EDDI,LBSF,877,877,0.537,0.326
EDDI,LBSF,1397,1397,0.713,0.499
EDDI,LBSF,1441,1441,0.469,0.482
EDDI,LBSF,1299,1299,0.645,0.598
EDDI,LBSF,1588,1588,0.483,0.356
EDDI,LBSF,1523,1523,0.537,0.355
EDDI,LBSF,1513,1513,0.625,0.403
EDDI,LBSF,1354,1354,0.843,0.610
EDDI,LBSF,1393,1393,0.467,0.433
EDDI,LBSF,1357,1357,0.838,0.645
EDDI,LBSF,1310,1310,0.622,0.392
EDDI,LBSF,994,994,0.506,0.357
EDDI,LBSF,1538,1538,0.838,0.742
EDDI,LBSF,1384,1384,0.950,0.501
EDDI,LBSF,856,856,0.504,0.348
EDDI,LBSF,1424,1424,0.562,0.334
EDDI,LBSF,1300,1300,0.566,0.634
EDDI,LBSF,1367,1367,0.527,0.404
EDDI,LBSF,1152,1152,0.469,0.315
EDDI,LBSF,1187,1187,1.004,0.706
EDDI,LBSF,1368,1368,0.567,0.596
EDDI,LBSF,1113,1113,0.544,0.351
EDDI,LBSF,1443,1443,0.481,0.405
EDDI,LBSF,779,779,0.788,0.539
EDDI,LBSF,1340,1340,0.389,0.305
EDDI,LBSF,1150,1150,0.805,0.367
EDDI,LBSF,1309,1309,0.785,0.335
EDDI,LBSF,1378,1378,0.651,0.612
EDDI,LBSF,1480,1480,0.481,0.329
EDDI,LBSF,1614,1614,0.423,0.296
EDDI,LBSF,1179,1179,0.540,0.579
EDDI,LBSF,1312,1312,0.473,0.317
EDDI,LBSF,1055,1055,0.809,0.560
EDDI,LBSF,1398,1398,0.606,0.366
EDDI,LBSF,1617,1617,0.507,0.349
EDDI,LBSF,1359,1359,0.651,0.335
EDDI,LBSF,1525,1525,0.814,0.452
EDDI,LBSF,1296,1296,0.419,0.301
EDDI,LBSF,1525,1525,0.579,0.612
EDDI,LBSF,1385,1385,0.649,0.622
EDDI,LBSF,1615,1615,0.448,0.301
EDDI,LBSF,1195,1195,0.594,0.514
EDDI,LBSF,836,836,0.588,0.343
EDDI,LBSF,1334,1334,0.783,0.447
EDDI,LBSF,1377,1377,0.751,0.432
EDDI,LBSF,1291,1291,0.451,0.299
EDDI,LBSF,1007,1007,0.425,0.346
EDDI,LBSF,1296,1296,0.737,0.605
EDDI,LBSF,839,839,0.902,0.598
EDDI,LBSF,1480,1480,0.478,0.295
EDDI,LBSF,1527,1527,0.484,0.333
EDDI,LBSF,1231,1231,0.834,0.515
EDDI,LBSF,916,916,0.475,0.328
EDDI,LBSF,1504,1504,0.825,0.511
EDDI,LBSF,1043,1043,0.921,0.487
EDDI,LBSF,1367,1367,0.527,0.316
EDDI,LBSF,1365,1365,0.480,0.305
EDDI,LBSF,736,736,0.510,0.351
EDDI,LBSF,1201,1201,0.696,0.631
EDDI,LBSF,1409,1409,0.861,0.677
EDDI,LBSF,1115,1115,0.689,0.404
EDDI,LBSF,1448,1448,0.802,0.551
EDDI,LBSF,1544,1544,0.742,0.748
EDDI,LBSF,768,768,0.765,0.375
EDDI,LBSF,1377,1377,0.808,0.619
EDDI,LBSF,1216,1216,0.845,0.505
EDDI,LBSF,702,702,0.896,0.576
EDDI,LBSF,1497,1497,0.472,0.301
EDDI,LBSF,1162,1162,0.409,0.324
EDDI,LBSF,1387,1387,0.848,0.522
