Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
EIDW,EBCI,1035,1035,0.489,0.308
EIDW,EBCI,1343,1343,0.455,0.450
EIDW,EBCI,1415,1415,0.347,0.334
EIDW,EBCI,817,817,0.692,0.624
EIDW,EBCI,1228,1228,0.401,0.293
EIDW,EBCI,1251,1251,0.344,0.310
EIDW,EBCI,1297,1297,0.280,0.264
EIDW,EBCI,1278,1278,0.412,0.505
EIDW,EBCI,1437,1437,0.638,0.497
EIDW,EBCI,1468,1468,0.414,0.308
EIDW,EBCI,1402,1402,0.315,0.301
EIDW,EBCI,1089,1089,0.266,0.259
EIDW,EBCI,1490,1490,0.673,0.298
EIDW,EBCI,989,989,0.372,0.339
EIDW,EBCI,730,730,0.269,0.256
EIDW,EBCI,734,734,0.414,0.385
EIDW,EBCI,855,855,0.462,0.342
EIDW,EBCI,1256,1256,0.336,0.442
EIDW,EBCI,1013,1013,0.334,0.327
EIDW,EBCI,1354,1354,0.319,0.306
EIDW,EBCI,1408,1408,0.458,0.502
EIDW,EBCI,1309,1309,0.736,0.413
EIDW,EBCI,814,814,0.321,0.282
EIDW,EBCI,660,660,0.340,0.321
EIDW,EBCI,1462,1462,0.454,0.405
EIDW,EBCI,801,801,0.384,0.332
EIDW,EBCI,900,900,0.925,0.571
EIDW,EBCI,1265,1265,0.623,0.463
EIDW,EBCI,1241,1241,0.763,0.338
EIDW,EBCI,819,819,0.549,0.413
EIDW,EBCI,1035,1035,0.404,0.288
EIDW,EBCI,1471,1471,0.326,0.317
EIDW,EBCI,934,934,0.324,0.288
EIDW,EBCI,780,780,0.297,0.269
EIDW,EBCI,990,990,0.500,0.334
EIDW,EBCI,1282,1282,0.359,0.506
EIDW,EBCI,756,756,0.573,0.442
EIDW,EBCI,952,952,0.342,0.327
EIDW,EBCI,1086,1086,0.379,0.481
EIDW,EBCI,925,925,0.521,0.361
EIDW,EBCI,727,727,0.451,0.312
EIDW,EBCI,819,819,0.320,0.302
EIDW,EBCI,823,823,0.304,0.271
EIDW,EBCI,1460,1460,0.483,0.392
EIDW,EBCI,945,945,0.345,0.304
EIDW,EBCI,1515,1515,0.444,0.289
EIDW,EBCI,1222,1222,0.316,0.282
EIDW,EBCI,719,719,0.274,0.260
EIDW,EBCI,998,998,0.456,0.446
EIDW,EBCI,1314,1314,0.687,0.644
EIDW,EBCI,1279,1279,0.683,0.452
EIDW,EBCI,1325,1325,0.634,0.492
EIDW,EBCI,1013,1013,0.667,0.550
EIDW,EBCI,615,615,0.821,0.634
EIDW,EBCI,1316,1316,0.917,0.681
EIDW,EBCI,1389,1389,0.769,0.633
EIDW,EBCI,1317,1317,0.725,0.526
EIDW,EBCI,1392,1392,0.733,0.321
EIDW,EBCI,1213,1213,0.312,0.264
EIDW,EBCI,755,755,0.359,0.464
EIDW,EBCI,1268,1268,0.692,0.315
EIDW,EBCI,1305,1305,0.678,0.553
EIDW,EBCI,982,982,0.725,0.549
EIDW,EBCI,1494,1494,0.789,0.581
EIDW,EBCI,1390,1390,0.777,0.580
EIDW,EBCI,1482,1482,0.368,0.316
EIDW,EBCI,1105,1105,0.278,0.266
EIDW,EBCI,1314,1314,0.414,0.413
EIDW,EBCI,1426,1426,0.650,0.522
EIDW,EBCI,1276,1276,0.658,0.406
EIDW,EBCI,1161,1161,0.323,0.294
EIDW,EBCI,1326,1326,0.281,0.264
EIDW,EBCI,1503,1503,0.444,0.448
EIDW,EBCI,909,909,0.496,0.291
EIDW,EBCI,1211,1211,0.302,0.319
EIDW,EBCI,1165,1165,0.295,0.256
EIDW,EBCI,715,715,0.282,0.263
EIDW,EBCI,836,836,0.541,0.386
EIDW,EBCI,649,649,0.301,0.253
EIDW,EBCI,1279,1279,0.301,0.295
EIDW,EBCI,1033,1033,0.474,0.433
EIDW,EBCI,1417,1417,0.692,0.588
EIDW,EBCI,1089,1089,0.760,0.545
EIDW,EBCI,1375,1375,0.747,0.644
EIDW,EBCI,1016,1016,0.742,0.490
EIDW,EBCI,723,723,0.425,0.299
EIDW,EBCI,1371,1371,0.292,0.272
EIDW,EBCI,1457,1457,0.402,0.497
EIDW,EBCI,684,684,0.397,0.339
EIDW,EBCI,1358,1358,0.546,0.425
EIDW,EBCI,644,644,0.403,0.323
EIDW,EBCI,1341,1341,0.605,0.474
EIDW,EBCI,1400,1400,0.480,0.464
EIDW,EBCI,1412,1412,0.709,0.457
EIDW,EBCI,1029,1029,0.389,0.299
EIDW,EBCI,768,768,0.316,0.301
EIDW,EBCI,657,657,0.310,0.310
EIDW,EBCI,918,918,0.482,0.482
EIDW,EBCI,735,735,0.316,0.263
EIDW,EBCI,614,614,0.271,0.250
EIDW,EBCI,795,795,0.286,0.323
EIDW,EBCI,1090,1090,0.318,0.282
EIDW,EBCI,868,868,0.368,0.491
EIDW,EBCI,1321,1321,0.444,0.310
EIDW,EBCI,1310,1310,0.269,0.254
EIDW,EBCI,1010,1010,0.338,0.301
EIDW,EBCI,1230,1230,0.287,0.273
EIDW,EBCI,1297,1297,0.445,0.462
EIDW,EBCI,1279,1279,0.519,0.498
EIDW,EBCI,1350,1350,0.388,0.338
EIDW,EBCI,764,764,0.296,0.281
EIDW,EBCI,909,909,0.348,0.323
EIDW,EBCI,1364,1364,0.588,0.396
EIDW,EBCI,1267,1267,0.309,0.266
EIDW,EBCI,920,920,0.281,0.435
EIDW,EBCI,783,783,0.509,0.372
EIDW,EBCI,1459,1459,0.353,0.413
EIDW,EBCI,628,628,0.664,0.537
EIDW,EBCI,972,972,0.394,0.328
EIDW,EBCI,929,929,0.291,0.280
EIDW,EBCI,1056,1056,0.303,0.288
EIDW,EBCI,1427,1427,0.462,0.311
EIDW,EBCI,1404,1404,0.416,0.388
EIDW,EBCI,904,904,0.287,0.270
EIDW,EBCI,1319,1319,0.331,0.307
EIDW,EBCI,920,920,0.339,0.304
EIDW,EBCI,696,696,0.481,0.268
EIDW,EBCI,1238,1238,0.513,0.341
EIDW,EBCI,1469,1469,0.308,0.301
EIDW,EBCI,1442,1442,0.318,0.303
EIDW,EBCI,1480,1480,0.299,0.283
EIDW,EBCI,1283,1283,0.463,0.280
EIDW,EBCI,1364,1364,0.428,0.421
EIDW,EBCI,1116,1116,0.331,0.283
EIDW,EBCI,1400,1400,0.319,0.298
EIDW,EBCI,894,894,0.335,0.399
EIDW,EBCI,1495,1495,0.474,0.287
EIDW,EBCI,1341,1341,0.305,0.294
EIDW,EBCI,1073,1073,0.297,0.278
EIDW,EBCI,1254,1254,0.317,0.315
EIDW,EBCI,849,849,0.273,0.367
EIDW,EBCI,653,653,0.307,0.407
EIDW,EBCI,970,970,0.442,0.487
EIDW,EBCI,678,678,0.339,0.358
EIDW,EBCI,1408,1408,0.311,0.300
EIDW,EBCI,740,740,0.281,0.297
EIDW,EBCI,1326,1326,0.288,0.271
EIDW,EBCI,1235,1235,0.317,0.300
EIDW,EBCI,1237,1237,0.424,0.476
EIDW,EBCI,1384,1384,0.483,0.394
EIDW,EBCI,788,788,0.394,0.354
EIDW,EBCI,1464,1464,0.293,0.264
EIDW,EBCI,1228,1228,0.401,0.425
EIDW,EBCI,1139,1139,0.306,0.403
EIDW,EBCI,987,987,0.517,0.475
EIDW,EBCI,1214,1214,0.326,0.296
EIDW,EBCI,1376,1376,0.298,0.330
EIDW,EBCI,1379,1379,0.323,0.303
EIDW,EBCI,920,920,0.341,0.301
EIDW,EBCI,963,963,0.333,0.293
EIDW,EBCI,617,617,0.260,0.277
EIDW,EBCI,1353,1353,0.282,0.356
EIDW,EBCI,1216,1216,0.280,0.332
EIDW,EBCI,1239,1239,0.561,0.296
EIDW,EBCI,795,795,0.301,0.340
EIDW,EBCI,935,935,0.428,0.462
EIDW,EBCI,954,954,0.721,0.529
EIDW,EBCI,1299,1299,0.909,0.684
EIDW,EBCI,900,900,0.840,0.762
EIDW,EBCI,1078,1078,0.735,0.373
EIDW,EBCI,1350,1350,0.652,0.685
EIDW,EBCI,1222,1222,0.633,0.318
EIDW,EBCI,1506,1506,0.289,0.461
EIDW,EBCI,1472,1472,0.618,0.499
EIDW,EBCI,833,833,0.424,0.301
EIDW,EBCI,690,690,0.340,0.269
EIDW,EBCI,1387,1387,0.399,0.400
EIDW,EBCI,816,816,0.559,0.430
EIDW,EBCI,1221,1221,0.636,0.536
EIDW,EBCI,1523,1523,0.464,0.292
EIDW,EBCI,911,911,0.420,0.283
EIDW,EBCI,1436,1436,0.765,0.768
EIDW,EBCI,1468,1468,0.723,0.762
EIDW,EBCI,1304,1304,0.530,0.504
EIDW,EBCI,1478,1478,0.672,0.610
EIDW,EBCI,1034,1034,0.514,0.408
EIDW,EBCI,872,872,0.399,0.690
EIDW,EBCI,1217,1217,0.605,0.624
EIDW,EBCI,1455,1455,0.444,0.371
EIDW,EBCI,836,836,0.408,0.342
EIDW,EBCI,755,755,0.353,0.484
EIDW,EBCI,1247,1247,0.324,0.352
EIDW,EBCI,916,916,0.369,0.331
EIDW,EBCI,832,832,0.432,0.295
EIDW,EBCI,1547,1547,0.337,0.333
EIDW,EBCI,1209,1209,0.484,0.457
EIDW,EBCI,666,666,0.460,0.413
EIDW,EBCI,912,912,0.307,0.295
EIDW,EBCI,1452,1452,0.304,0.288
EIDW,EBCI,816,816,0.373,0.332
EIDW,EBCI,1463,1463,0.358,0.311
EIDW,EBCI,1372,1372,0.569,0.497
EIDW,EBCI,1284,1284,0.315,0.266
EIDW,EBCI,834,834,0.279,0.329
EIDW,EBCI,1256,1256,0.280,0.261
EIDW,EBCI,1346,1346,0.452,0.403
EIDW,EBCI,1444,1444,0.589,0.297
EIDW,EBCI,798,798,0.421,0.283
EIDW,EBCI,1321,1321,0.367,0.305
EIDW,EBCI,1345,1345,0.309,0.292
EIDW,EBCI,1267,1267,0.455,0.359
EIDW,EBCI,1226,1226,0.475,0.338
EIDW,EBCI,660,660,0.275,0.252
EIDW,EBCI,1295,1295,0.285,0.261
EIDW,EBCI,818,818,0.336,0.472
EIDW,EBCI,1240,1240,0.422,0.388
EIDW,EBCI,1322,1322,0.425,0.369
EIDW,EBCI,1269,1269,0.499,0.401
EIDW,EBCI,1280,1280,0.593,0.405
EIDW,EBCI,1173,1173,0.774,0.516
EIDW,EBCI,988,988,0.451,0.324
EIDW,EBCI,1478,1478,0.385,0.345
EIDW,EBCI,986,986,0.354,0.294
EIDW,EBCI,716,716,0.688,0.443
EIDW,EBCI,1354,1354,0.486,0.449
EIDW,EBCI,1074,1074,0.395,0.402
EIDW,EBCI,1484,1484,0.410,0.337
EIDW,EBCI,695,695,0.401,0.352
EIDW,EBCI,1338,1338,0.467,0.298
EIDW,EBCI,1232,1232,0.285,0.292
EIDW,EBCI,1419,1419,0.299,0.313
EIDW,EBCI,1513,1513,0.310,0.303
EIDW,EBCI,827,827,0.340,0.455
EIDW,EBCI,1324,1324,0.430,0.281
EIDW,EBCI,911,911,0.277,0.268
EIDW,EBCI,1286,1286,0.316,0.302
EIDW,EBCI,1322,1322,0.367,0.395
EIDW,EBCI,1249,1249,0.405,0.319
EIDW,EBCI,1465,1465,0.455,0.315
EIDW,EBCI,695,695,0.270,0.255
EIDW,EBCI,1438,1438,0.309,0.285
EIDW,EBCI,695,695,0.473,0.476
EIDW,EBCI,1296,1296,0.603,0.441
EIDW,EBCI,970,970,0.304,0.313
EIDW,EBCI,1373,1373,0.354,0.304
EIDW,EBCI,1274,1274,0.294,0.262
EIDW,EBCI,795,795,0.333,0.314
EIDW,EBCI,1475,1475,0.387,0.302
EIDW,EBCI,1312,1312,0.286,0.273
EIDW,EBCI,718,718,0.267,0.290
EIDW,EBCI,861,861,0.294,0.269
EIDW,EBCI,1396,1396,0.548,0.506
EIDW,EBCI,1416,1416,0.368,0.284
EIDW,EBCI,1272,1272,0.392,0.290
EIDW,EBCI,780,780,0.310,0.298
EIDW,EBCI,1450,1450,0.291,0.296
EIDW,EBCI,718,718,0.413,0.425
EIDW,EBCI,838,838,0.341,0.348
EIDW,EBCI,811,811,0.291,0.268
EIDW,EBCI,989,989,0.280,0.264
EIDW,EBCI,850,850,0.312,0.440
EIDW,EBCI,1365,1365,0.517,0.557
EIDW,EBCI,1559,1559,0.371,0.273
EIDW,EBCI,1039,1039,0.294,0.293
EIDW,EBCI,814,814,0.343,0.305
EIDW,EBCI,623,623,0.472,0.470
EIDW,EBCI,1637,1637,0.404,0.385
EIDW,EBCI,752,752,0.313,0.317
EIDW,EBCI,679,679,0.293,0.254
EIDW,EBCI,818,818,0.368,0.289
EIDW,EBCI,1238,1238,0.480,0.461
EIDW,EBCI,790,790,0.403,0.319
EIDW,EBCI,825,825,0.531,0.306
EIDW,EBCI,1289,1289,0.374,0.308
EIDW,EBCI,1238,1238,0.391,0.433
EIDW,EBCI,860,860,0.477,0.307
EIDW,EBCI,692,692,0.327,0.305
EIDW,EBCI,1267,1267,0.288,0.312
EIDW,EBCI,1238,1238,0.319,0.347
EIDW,EBCI,1483,1483,0.430,0.528
EIDW,EBCI,924,924,0.707,0.513
EIDW,EBCI,1578,1578,0.356,0.279
EIDW,EBCI,1420,1420,0.284,0.267
EIDW,EBCI,1097,1097,0.266,0.251
EIDW,EBCI,1242,1242,0.540,0.542
EIDW,EBCI,1442,1442,0.662,0.363
EIDW,EBCI,1316,1316,0.490,0.338
EIDW,EBCI,859,859,0.339,0.316
EIDW,EBCI,912,912,0.288,0.266
EIDW,EBCI,1447,1447,0.379,0.287
EIDW,EBCI,1281,1281,0.347,0.304
EIDW,EBCI,785,785,0.351,0.307
EIDW,EBCI,1400,1400,0.372,0.335
EIDW,EBCI,1272,1272,0.348,0.327
EIDW,EBCI,1000,1000,0.536,0.512
EIDW,EBCI,1398,1398,0.599,0.324
EIDW,EBCI,1415,1415,0.324,0.312
EIDW,EBCI,1392,1392,0.384,0.289
EIDW,EBCI,848,848,0.417,0.445
EIDW,EBCI,1301,1301,0.536,0.432
EIDW,EBCI,1271,1271,0.587,0.351
EIDW,EBCI,720,720,0.311,0.279
EIDW,EBCI,1376,1376,0.277,0.259
EIDW,EBCI,860,860,0.314,0.299
EIDW,EBCI,1115,1115,0.309,0.287
EIDW,EBCI,1276,1276,0.320,0.300
EIDW,EBCI,1490,1490,0.469,0.279
EIDW,EBCI,1224,1224,0.442,0.391
EIDW,EBCI,1268,1268,0.322,0.295
EIDW,EBCI,777,777,0.292,0.300
EIDW,EBCI,1338,1338,0.282,0.311
EIDW,EBCI,977,977,0.556,0.454
EIDW,EBCI,681,681,0.508,0.397
EIDW,EBCI,1249,1249,0.376,0.298
EIDW,EBCI,1228,1228,0.276,0.280
EIDW,EBCI,1287,1287,0.298,0.436
EIDW,EBCI,1379,1379,0.373,0.424
EIDW,EBCI,1357,1357,0.281,0.261
EIDW,EBCI,1249,1249,0.288,0.281
EIDW,EBCI,646,646,0.309,0.296
EIDW,EBCI,910,910,0.277,0.350
EIDW,EBCI,1020,1020,0.422,0.443
EIDW,EBCI,1187,1187,0.470,0.358
EIDW,EBCI,1233,1233,0.307,0.264
EIDW,EBCI,1475,1475,0.340,0.278
EIDW,EBCI,1301,1301,0.289,0.394
EIDW,EBCI,1377,1377,0.313,0.284
EIDW,EBCI,978,978,0.301,0.477
EIDW,EBCI,1033,1033,0.657,0.537
EIDW,EBCI,1343,1343,0.367,0.330
EIDW,EBCI,657,657,0.308,0.295
EIDW,EBCI,1364,1364,0.320,0.319
EIDW,EBCI,1464,1464,0.513,0.476
EIDW,EBCI,1291,1291,0.339,0.305
EIDW,EBCI,657,657,0.307,0.254
EIDW,EBCI,1364,1364,0.402,0.309
EIDW,EBCI,1263,1263,0.306,0.300
EIDW,EBCI,1261,1261,0.457,0.276
EIDW,EBCI,1006,1006,0.335,0.279
EIDW,EBCI,916,916,0.356,0.309
EIDW,EBCI,1327,1327,0.354,0.312
EIDW,EBCI,1291,1291,0.307,0.295
EIDW,EBCI,1225,1225,0.529,0.427
EIDW,EBCI,1417,1417,0.470,0.370
EIDW,EBCI,1277,1277,0.371,0.469
EIDW,EBCI,1161,1161,0.272,0.252
EIDW,EBCI,1274,1274,0.311,0.296
EIDW,EBCI,1241,1241,0.511,0.309
EIDW,EBCI,843,843,0.332,0.295
EIDW,EBCI,1497,1497,0.298,0.302
EIDW,EBCI,1033,1033,0.281,0.269
EIDW,EBCI,1069,1069,0.294,0.303
EIDW,EBCI,1274,1274,0.499,0.462
EIDW,EBCI,774,774,0.508,0.343
EIDW,EBCI,766,766,0.334,0.280
EIDW,EBCI,1465,1465,0.396,0.403
EIDW,EBCI,653,653,0.370,0.298
EIDW,EBCI,714,714,0.291,0.284
EIDW,EBCI,1275,1275,0.276,0.260
EIDW,EBCI,699,699,0.300,0.486
EIDW,EBCI,1023,1023,0.413,0.480
EIDW,EBCI,810,810,0.322,0.272
EIDW,EBCI,1206,1206,0.270,0.254
EIDW,EBCI,935,935,0.287,0.272
EIDW,EBCI,1010,1010,0.383,0.339
EIDW,EBCI,1518,1518,0.397,0.316
EIDW,EBCI,1285,1285,0.334,0.267
EIDW,EBCI,765,765,0.320,0.302
EIDW,EBCI,1356,1356,0.313,0.295
EIDW,EBCI,1048,1048,0.307,0.359
EIDW,EBCI,724,724,0.551,0.435
EIDW,EBCI,1318,1318,0.344,0.270
EIDW,EBCI,1075,1075,0.281,0.274
EIDW,EBCI,1399,1399,0.309,0.298
EIDW,EBCI,1344,1344,0.317,0.331
EIDW,EBCI,1257,1257,0.366,0.474
EIDW,EBCI,1355,1355,0.468,0.388
EIDW,EBCI,1061,1061,0.432,0.403
EIDW,EBCI,1456,1456,0.345,0.312
EIDW,EBCI,1270,1270,0.505,0.451
EIDW,EBCI,1346,1346,0.340,0.277
EIDW,EBCI,1240,1240,0.285,0.260
EIDW,EBCI,1338,1338,0.323,0.302
EIDW,EBCI,1223,1223,0.274,0.262
EIDW,EBCI,1220,1220,0.372,0.392
EIDW,EBCI,1326,1326,0.404,0.379
EIDW,EBCI,1277,1277,0.307,0.266
EIDW,EBCI,770,770,0.324,0.301
EIDW,EBCI,1337,1337,0.368,0.327
EIDW,EBCI,648,648,0.524,0.406
EIDW,EBCI,821,821,0.419,0.282
EIDW,EBCI,1255,1255,0.270,0.256
