Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
SVMI,SLLP,1478,1478,0.403,0.307
SVMI,SLLP,969,969,0.301,0.263
SVMI,SLLP,788,788,0.349,0.291
SVMI,SLLP,692,692,0.370,0.262
SVMI,SLLP,1018,1018,0.292,0.268
SVMI,SLLP,1076,1076,0.411,0.320
SVMI,SLLP,1600,1600,0.452,0.377
SVMI,SLLP,1538,1538,0.338,0.465
SVMI,SLLP,1585,1585,0.446,0.395
SVMI,SLLP,641,641,0.578,0.310
SVMI,SLLP,1768,1768,0.292,0.266
SVMI,SLLP,688,688,0.309,0.289
SVMI,SLLP,1598,1598,0.427,0.328
SVMI,SLLP,1342,1342,0.384,0.293
SVMI,SLLP,719,719,0.315,0.302
SVMI,SLLP,843,843,0.303,0.404
SVMI,SLLP,1730,1730,0.341,0.259
SVMI,SLLP,1564,1564,0.315,0.298
SVMI,SLLP,836,836,0.358,0.258
SVMI,SLLP,1359,1359,0.530,0.401
SVMI,SLLP,940,940,0.358,0.297
SVMI,SLLP,762,762,0.332,0.275
SVMI,SLLP,992,992,0.401,0.304
SVMI,SLLP,1456,1456,0.298,0.268
SVMI,SLLP,979,979,0.283,0.340
SVMI,SLLP,1411,1411,0.314,0.266
SVMI,SLLP,1073,1073,0.307,0.288
SVMI,SLLP,918,918,0.277,0.265
SVMI,SLLP,1513,1513,0.558,0.443
SVMI,SLLP,1079,1079,0.356,0.300
SVMI,SLLP,1725,1725,0.306,0.287
SVMI,SLLP,1362,1362,0.319,0.340
SVMI,SLLP,1338,1338,0.290,0.272
SVMI,SLLP,1718,1718,0.313,0.331
SVMI,SLLP,1536,1536,0.333,0.348
SVMI,SLLP,713,713,0.417,0.294
SVMI,SLLP,843,843,0.331,0.306
SVMI,SLLP,666,666,0.355,0.336
SVMI,SLLP,1553,1553,0.564,0.360
SVMI,SLLP,1676,1676,0.353,0.290
SVMI,SLLP,1356,1356,0.287,0.268
SVMI,SLLP,1834,1834,0.564,0.317
SVMI,SLLP,777,777,0.312,0.290
SVMI,SLLP,1393,1393,0.291,0.268
SVMI,SLLP,1304,1304,0.475,0.492
SVMI,SLLP,724,724,0.352,0.278
SVMI,SLLP,1129,1129,0.301,0.270
SVMI,SLLP,1975,1975,0.425,0.376
SVMI,SLLP,1960,1960,0.517,0.274
SVMI,SLLP,649,649,0.349,0.321
SVMI,SLLP,1066,1066,0.481,0.490
SVMI,SLLP,1575,1575,0.449,0.263
SVMI,SLLP,761,761,0.302,0.284
SVMI,SLLP,1419,1419,0.468,0.285
SVMI,SLLP,811,811,0.303,0.282
SVMI,SLLP,686,686,0.266,0.246
SVMI,SLLP,1448,1448,0.335,0.256
SVMI,SLLP,866,866,0.389,0.289
SVMI,SLLP,1420,1420,0.315,0.302
SVMI,SLLP,918,918,0.303,0.283
SVMI,SLLP,762,762,0.318,0.277
SVMI,SLLP,1420,1420,0.329,0.294
SVMI,SLLP,1462,1462,0.313,0.325
SVMI,SLLP,956,956,0.358,0.265
SVMI,SLLP,1067,1067,0.387,0.328
SVMI,SLLP,1072,1072,0.348,0.339
SVMI,SLLP,1266,1266,0.567,0.320
SVMI,SLLP,1708,1708,0.334,0.289
SVMI,SLLP,1695,1695,0.319,0.287
SVMI,SLLP,1394,1394,0.545,0.406
SVMI,SLLP,1689,1689,0.296,0.249
SVMI,SLLP,993,993,0.294,0.276
SVMI,SLLP,711,711,0.319,0.316
SVMI,SLLP,1477,1477,0.378,0.275
SVMI,SLLP,1688,1688,0.308,0.285
SVMI,SLLP,1050,1050,0.360,0.274
SVMI,SLLP,1590,1590,0.496,0.414
SVMI,SLLP,1263,1263,0.278,0.248
SVMI,SLLP,1312,1312,0.382,0.348
SVMI,SLLP,1450,1450,0.339,0.252
SVMI,SLLP,674,674,0.291,0.259
SVMI,SLLP,1619,1619,0.292,0.262
SVMI,SLLP,1442,1442,0.558,0.387
SVMI,SLLP,727,727,0.279,0.323
SVMI,SLLP,942,942,0.289,0.276
SVMI,SLLP,813,813,0.493,0.479
SVMI,SLLP,1518,1518,0.641,0.319
SVMI,SLLP,1738,1738,0.363,0.292
SVMI,SLLP,1485,1485,0.373,0.333
SVMI,SLLP,1527,1527,0.377,0.302
SVMI,SLLP,1055,1055,0.324,0.350
SVMI,SLLP,706,706,0.343,0.324
SVMI,SLLP,830,830,0.532,0.416
SVMI,SLLP,1298,1298,0.315,0.287
SVMI,SLLP,775,775,0.334,0.281
SVMI,SLLP,789,789,0.390,0.296
SVMI,SLLP,1591,1591,0.283,0.265
SVMI,SLLP,1380,1380,0.291,0.273
SVMI,SLLP,1530,1530,0.528,0.312
SVMI,SLLP,1566,1566,0.292,0.261
SVMI,SLLP,816,816,0.335,0.342
SVMI,SLLP,646,646,0.600,0.307
SVMI,SLLP,896,896,0.332,0.311
SVMI,SLLP,831,831,0.315,0.301
SVMI,SLLP,979,979,0.486,0.378
SVMI,SLLP,1424,1424,0.348,0.272
SVMI,SLLP,1623,1623,0.334,0.330
SVMI,SLLP,1310,1310,0.388,0.457
SVMI,SLLP,1275,1275,0.399,0.280
SVMI,SLLP,1430,1430,0.445,0.332
SVMI,SLLP,1632,1632,0.493,0.374
SVMI,SLLP,886,886,0.309,0.290
SVMI,SLLP,846,846,0.358,0.298
SVMI,SLLP,953,953,0.443,0.308
SVMI,SLLP,642,642,0.462,0.385
SVMI,SLLP,987,987,0.424,0.278
SVMI,SLLP,784,784,0.325,0.305
SVMI,SLLP,1550,1550,0.372,0.302
SVMI,SLLP,1500,1500,0.367,0.286
SVMI,SLLP,1078,1078,0.305,0.294
SVMI,SLLP,793,793,0.644,0.489
SVMI,SLLP,1500,1500,0.449,0.324
SVMI,SLLP,938,938,0.333,0.292
SVMI,SLLP,1846,1846,0.703,0.408
SVMI,SLLP,1022,1022,0.331,0.309
SVMI,SLLP,694,694,0.272,0.249
SVMI,SLLP,1099,1099,0.374,0.449
SVMI,SLLP,1651,1651,0.403,0.301
SVMI,SLLP,1362,1362,0.306,0.304
SVMI,SLLP,1552,1552,0.531,0.431
SVMI,SLLP,1260,1260,0.362,0.271
SVMI,SLLP,1356,1356,0.283,0.256
SVMI,SLLP,1028,1028,0.383,0.338
SVMI,SLLP,1594,1594,0.696,0.361
SVMI,SLLP,1583,1583,0.630,0.485
SVMI,SLLP,1429,1429,0.475,0.296
SVMI,SLLP,1542,1542,0.330,0.275
SVMI,SLLP,1382,1382,0.303,0.280
SVMI,SLLP,1906,1906,0.429,0.288
SVMI,SLLP,1090,1090,0.436,0.301
SVMI,SLLP,612,612,0.351,0.370
SVMI,SLLP,1467,1467,0.294,0.335
SVMI,SLLP,1808,1808,0.710,0.422
SVMI,SLLP,905,905,0.379,0.283
SVMI,SLLP,1010,1010,0.330,0.267
SVMI,SLLP,672,672,0.557,0.311
SVMI,SLLP,1256,1256,0.386,0.261
SVMI,SLLP,1381,1381,0.393,0.272
SVMI,SLLP,1530,1530,0.342,0.393
SVMI,SLLP,1534,1534,0.491,0.318
SVMI,SLLP,1745,1745,0.339,0.292
SVMI,SLLP,763,763,0.446,0.311
SVMI,SLLP,1436,1436,0.363,0.334
SVMI,SLLP,1298,1298,0.325,0.295
SVMI,SLLP,1493,1493,0.367,0.417
SVMI,SLLP,1533,1533,0.448,0.306
SVMI,SLLP,1581,1581,0.534,0.328
SVMI,SLLP,1623,1623,0.560,0.315
SVMI,SLLP,1389,1389,0.349,0.275
SVMI,SLLP,1470,1470,0.287,0.265
SVMI,SLLP,1444,1444,0.394,0.418
SVMI,SLLP,1162,1162,0.792,0.451
SVMI,SLLP,1742,1742,0.381,0.306
SVMI,SLLP,911,911,0.824,0.690
SVMI,SLLP,868,868,0.425,0.281
SVMI,SLLP,1508,1508,0.304,0.271
SVMI,SLLP,1365,1365,0.306,0.394
SVMI,SLLP,895,895,0.522,0.368
SVMI,SLLP,1274,1274,0.797,0.491
SVMI,SLLP,1491,1491,0.607,0.384
SVMI,SLLP,1083,1083,0.570,0.327
SVMI,SLLP,1569,1569,0.544,0.314
SVMI,SLLP,1606,1606,0.746,0.462
SVMI,SLLP,944,944,0.405,0.279
SVMI,SLLP,1695,1695,0.591,0.568
SVMI,SLLP,1741,1741,0.785,0.504
SVMI,SLLP,802,802,0.412,0.309
SVMI,SLLP,1373,1373,0.538,0.301
SVMI,SLLP,1648,1648,0.679,0.540
SVMI,SLLP,1081,1081,0.797,0.612
SVMI,SLLP,1608,1608,0.468,0.274
SVMI,SLLP,1353,1353,0.579,0.311
SVMI,SLLP,1300,1300,0.549,0.494
SVMI,SLLP,1375,1375,0.704,0.517
SVMI,SLLP,1589,1589,0.637,0.359
SVMI,SLLP,1595,1595,0.587,0.466
SVMI,SLLP,1414,1414,0.751,0.632
SVMI,SLLP,1080,1080,0.592,0.359
SVMI,SLLP,770,770,0.790,0.568
SVMI,SLLP,1564,1564,0.507,0.325
SVMI,SLLP,966,966,0.450,0.468
SVMI,SLLP,866,866,0.429,0.385
SVMI,SLLP,1451,1451,0.441,0.289
SVMI,SLLP,1566,1566,0.520,0.362
SVMI,SLLP,1289,1289,0.481,0.376
SVMI,SLLP,826,826,0.392,0.299
SVMI,SLLP,620,620,0.339,0.376
SVMI,SLLP,817,817,0.442,0.268
SVMI,SLLP,1282,1282,0.735,0.518
SVMI,SLLP,1055,1055,0.548,0.333
SVMI,SLLP,936,936,0.383,0.439
SVMI,SLLP,928,928,0.508,0.305
SVMI,SLLP,1253,1253,0.382,0.256
SVMI,SLLP,1444,1444,0.301,0.280
SVMI,SLLP,1522,1522,0.290,0.261
SVMI,SLLP,993,993,0.605,0.487
SVMI,SLLP,681,681,0.411,0.297
SVMI,SLLP,1038,1038,0.324,0.267
SVMI,SLLP,1640,1640,0.608,0.408
SVMI,SLLP,1568,1568,0.590,0.424
SVMI,SLLP,1415,1415,0.535,0.351
SVMI,SLLP,1248,1248,0.517,0.361
SVMI,SLLP,1511,1511,0.366,0.265
SVMI,SLLP,815,815,0.390,0.286
SVMI,SLLP,1307,1307,0.357,0.275
SVMI,SLLP,1228,1228,0.307,0.327
SVMI,SLLP,739,739,0.353,0.427
SVMI,SLLP,1542,1542,0.575,0.363
SVMI,SLLP,1405,1405,0.352,0.268
SVMI,SLLP,1478,1478,0.368,0.377
SVMI,SLLP,860,860,0.374,0.255
SVMI,SLLP,1493,1493,0.492,0.388
SVMI,SLLP,1496,1496,0.396,0.260
SVMI,SLLP,1502,1502,0.635,0.607
SVMI,SLLP,634,634,0.548,0.303
SVMI,SLLP,1098,1098,0.433,0.319
SVMI,SLLP,785,785,0.679,0.387
SVMI,SLLP,1312,1312,0.391,0.296
SVMI,SLLP,975,975,0.275,0.268
SVMI,SLLP,1362,1362,0.486,0.447
SVMI,SLLP,827,827,0.434,0.279
SVMI,SLLP,931,931,0.337,0.279
SVMI,SLLP,1466,1466,0.618,0.426
SVMI,SLLP,904,904,0.416,0.311
SVMI,SLLP,1639,1639,0.352,0.310
SVMI,SLLP,1897,1897,0.713,0.395
SVMI,SLLP,1576,1576,0.462,0.298
SVMI,SLLP,1535,1535,0.437,0.430
SVMI,SLLP,1449,1449,0.854,0.521
SVMI,SLLP,1560,1560,0.539,0.298
SVMI,SLLP,1022,1022,0.658,0.494
SVMI,SLLP,1732,1732,0.337,0.281
SVMI,SLLP,1393,1393,0.404,0.290
SVMI,SLLP,1274,1274,0.470,0.391
SVMI,SLLP,1613,1613,0.659,0.393
SVMI,SLLP,1333,1333,0.312,0.278
SVMI,SLLP,736,736,0.351,0.361
SVMI,SLLP,1633,1633,0.418,0.303
SVMI,SLLP,1488,1488,0.307,0.272
SVMI,SLLP,743,743,0.339,0.291
SVMI,SLLP,1584,1584,0.466,0.277
SVMI,SLLP,1042,1042,0.347,0.325
SVMI,SLLP,794,794,0.389,0.388
SVMI,SLLP,827,827,0.678,0.557
SVMI,SLLP,1370,1370,0.430,0.317
SVMI,SLLP,1571,1571,0.376,0.317
SVMI,SLLP,773,773,0.501,0.288
SVMI,SLLP,865,865,0.334,0.283
SVMI,SLLP,641,641,0.326,0.332
SVMI,SLLP,1420,1420,0.461,0.422
SVMI,SLLP,790,790,0.285,0.246
SVMI,SLLP,768,768,0.334,0.246
SVMI,SLLP,1383,1383,0.342,0.309
SVMI,SLLP,784,784,0.427,0.378
SVMI,SLLP,1516,1516,0.345,0.268
SVMI,SLLP,1754,1754,0.341,0.291
SVMI,SLLP,822,822,0.430,0.487
SVMI,SLLP,1738,1738,0.416,0.291
SVMI,SLLP,944,944,0.309,0.282
SVMI,SLLP,1498,1498,0.665,0.448
SVMI,SLLP,955,955,0.303,0.287
SVMI,SLLP,1546,1546,0.287,0.268
SVMI,SLLP,1518,1518,0.364,0.311
SVMI,SLLP,1466,1466,0.454,0.274
SVMI,SLLP,1055,1055,0.303,0.265
SVMI,SLLP,652,652,0.365,0.446
SVMI,SLLP,1073,1073,0.341,0.280
SVMI,SLLP,811,811,0.372,0.290
SVMI,SLLP,1330,1330,0.298,0.297
SVMI,SLLP,1381,1381,0.422,0.405
SVMI,SLLP,1613,1613,0.396,0.361
SVMI,SLLP,1342,1342,0.349,0.268
SVMI,SLLP,709,709,0.294,0.443
SVMI,SLLP,1735,1735,0.304,0.323
SVMI,SLLP,1270,1270,0.278,0.246
SVMI,SLLP,1355,1355,0.405,0.323
SVMI,SLLP,1453,1453,0.633,0.380
SVMI,SLLP,723,723,0.276,0.244
SVMI,SLLP,1494,1494,0.281,0.258
SVMI,SLLP,1462,1462,0.322,0.269
SVMI,SLLP,1171,1171,0.370,0.413
SVMI,SLLP,1589,1589,0.324,0.349
SVMI,SLLP,1606,1606,0.614,0.440
SVMI,SLLP,1597,1597,0.416,0.326
SVMI,SLLP,853,853,0.318,0.310
SVMI,SLLP,1428,1428,0.516,0.427
SVMI,SLLP,699,699,0.368,0.290
SVMI,SLLP,1480,1480,0.303,0.287
SVMI,SLLP,1391,1391,0.316,0.470
SVMI,SLLP,1258,1258,0.539,0.322
SVMI,SLLP,999,999,0.286,0.264
SVMI,SLLP,1076,1076,0.341,0.275
SVMI,SLLP,1703,1703,0.448,0.320
SVMI,SLLP,1186,1186,0.302,0.280
SVMI,SLLP,1557,1557,0.340,0.278
SVMI,SLLP,1491,1491,0.310,0.265
SVMI,SLLP,621,621,0.274,0.255
SVMI,SLLP,1301,1301,0.332,0.465
SVMI,SLLP,1590,1590,0.447,0.321
SVMI,SLLP,1701,1701,0.329,0.289
SVMI,SLLP,1020,1020,0.328,0.395
SVMI,SLLP,674,674,0.535,0.491
SVMI,SLLP,1783,1783,0.271,0.266
SVMI,SLLP,1049,1049,0.484,0.333
SVMI,SLLP,1514,1514,0.294,0.274
SVMI,SLLP,1525,1525,0.294,0.276
SVMI,SLLP,863,863,0.428,0.454
SVMI,SLLP,1633,1633,0.369,0.305
SVMI,SLLP,1266,1266,0.355,0.268
SVMI,SLLP,1733,1733,0.311,0.392
SVMI,SLLP,1583,1583,0.587,0.352
SVMI,SLLP,1510,1510,0.307,0.264
SVMI,SLLP,637,637,0.488,0.435
SVMI,SLLP,1542,1542,0.342,0.280
SVMI,SLLP,963,963,0.277,0.392
SVMI,SLLP,848,848,0.563,0.358
SVMI,SLLP,1386,1386,0.378,0.280
SVMI,SLLP,1248,1248,0.285,0.270
SVMI,SLLP,1584,1584,0.507,0.429
SVMI,SLLP,1453,1453,0.388,0.272
SVMI,SLLP,1537,1537,0.313,0.274
SVMI,SLLP,1687,1687,0.452,0.470
SVMI,SLLP,1568,1568,0.604,0.450
SVMI,SLLP,1342,1342,0.277,0.263
SVMI,SLLP,1213,1213,0.545,0.396
SVMI,SLLP,689,689,0.408,0.369
SVMI,SLLP,1051,1051,0.523,0.299
SVMI,SLLP,996,996,0.575,0.315
SVMI,SLLP,909,909,0.316,0.293
SVMI,SLLP,1359,1359,0.270,0.252
SVMI,SLLP,1490,1490,0.335,0.504
SVMI,SLLP,727,727,0.322,0.253
SVMI,SLLP,1716,1716,0.341,0.329
SVMI,SLLP,1058,1058,0.376,0.284
SVMI,SLLP,1336,1336,0.298,0.281
SVMI,SLLP,1483,1483,0.342,0.302
SVMI,SLLP,1419,1419,0.511,0.430
SVMI,SLLP,791,791,0.601,0.380
SVMI,SLLP,1392,1392,0.370,0.281
SVMI,SLLP,1517,1517,0.481,0.313
SVMI,SLLP,1411,1411,0.272,0.248
SVMI,SLLP,1016,1016,0.297,0.322
SVMI,SLLP,1586,1586,0.545,0.394
SVMI,SLLP,1411,1411,0.355,0.299
SVMI,SLLP,1974,1974,0.287,0.262
SVMI,SLLP,1018,1018,0.456,0.301
SVMI,SLLP,953,953,0.391,0.304
SVMI,SLLP,1437,1437,0.292,0.296
SVMI,SLLP,939,939,0.474,0.277
SVMI,SLLP,1386,1386,0.429,0.330
SVMI,SLLP,1362,1362,0.327,0.270
SVMI,SLLP,1419,1419,0.640,0.518
SVMI,SLLP,1457,1457,0.296,0.262
SVMI,SLLP,1411,1411,0.330,0.287
SVMI,SLLP,1777,1777,0.417,0.416
SVMI,SLLP,743,743,0.369,0.290
SVMI,SLLP,1216,1216,0.309,0.286
SVMI,SLLP,1085,1085,0.442,0.418
SVMI,SLLP,885,885,0.358,0.287
SVMI,SLLP,1529,1529,0.322,0.290
SVMI,SLLP,1032,1032,0.511,0.380
SVMI,SLLP,760,760,0.302,0.281
SVMI,SLLP,1552,1552,0.280,0.267
SVMI,SLLP,1032,1032,0.297,0.285
SVMI,SLLP,1552,1552,0.371,0.271
SVMI,SLLP,1538,1538,0.300,0.273
SVMI,SLLP,1623,1623,0.539,0.433
SVMI,SLLP,1048,1048,0.341,0.267
SVMI,SLLP,1706,1706,0.276,0.280
SVMI,SLLP,786,786,0.444,0.324
SVMI,SLLP,1123,1123,0.408,0.300
SVMI,SLLP,1340,1340,0.295,0.273
SVMI,SLLP,678,678,0.531,0.464
SVMI,SLLP,1477,1477,0.412,0.317
SVMI,SLLP,1438,1438,0.299,0.325
SVMI,SLLP,971,971,0.462,0.513
SVMI,SLLP,1359,1359,0.357,0.267
SVMI,SLLP,1276,1276,0.452,0.421
SVMI,SLLP,880,880,0.521,0.371
SVMI,SLLP,961,961,0.331,0.284
SVMI,SLLP,741,741,0.258,0.306
SVMI,SLLP,794,794,0.515,0.473
SVMI,SLLP,1377,1377,0.449,0.349
SVMI,SLLP,1223,1223,0.310,0.262
SVMI,SLLP,1413,1413,0.417,0.438
SVMI,SLLP,1565,1565,0.489,0.309
SVMI,SLLP,1289,1289,0.297,0.261
SVMI,SLLP,1489,1489,0.383,0.404
SVMI,SLLP,999,999,0.340,0.267
SVMI,SLLP,1319,1319,0.326,0.277
SVMI,SLLP,1023,1023,0.345,0.432
SVMI,SLLP,624,624,0.568,0.428
SVMI,SLLP,780,780,0.328,0.288
SVMI,SLLP,1072,1072,0.330,0.317
SVMI,SLLP,936,936,0.371,0.261
SVMI,SLLP,1417,1417,0.300,0.277
SVMI,SLLP,1555,1555,0.280,0.261
SVMI,SLLP,1564,1564,0.349,0.272
SVMI,SLLP,1463,1463,0.378,0.462
SVMI,SLLP,740,740,0.405,0.295
SVMI,SLLP,928,928,0.652,0.390
SVMI,SLLP,1510,1510,0.327,0.394
SVMI,SLLP,934,934,0.439,0.424
SVMI,SLLP,985,985,0.376,0.301
SVMI,SLLP,1058,1058,0.449,0.293
SVMI,SLLP,1418,1418,0.349,0.457
SVMI,SLLP,1689,1689,0.379,0.294
