Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
BIKF,SVMI,2466,2466,2.245,0.776
BIKF,SVMI,2861,2861,1.751,0.807
BIKF,SVMI,2387,2387,1.997,1.345
BIKF,SVMI,2266,2266,1.467,0.860
BIKF,SVMI,2658,2658,0.899,0.820
BIKF,SVMI,2410,2410,1.198,0.943
BIKF,SVMI,2589,2589,1.605,0.572
BIKF,SVMI,3005,3005,1.093,0.489
BIKF,SVMI,2099,2099,0.917,0.530
BIKF,SVMI,2223,2223,1.439,0.735
BIKF,SVMI,2179,2179,0.909,0.771
BIKF,SVMI,2091,2091,1.503,0.815
BIKF,SVMI,2166,2166,2.160,0.757
BIKF,SVMI,2263,2263,1.566,0.749
BIKF,SVMI,2389,2389,1.483,0.889
BIKF,SVMI,2544,2544,0.933,0.421
BIKF,SVMI,2313,2313,0.878,0.472
BIKF,SVMI,2463,2463,1.036,0.628
BIKF,SVMI,2041,2041,1.221,0.518
BIKF,SVMI,2613,2613,1.317,0.703
BIKF,SVMI,2435,2435,0.759,0.414
BIKF,SVMI,2450,2450,0.952,0.521
BIKF,SVMI,2567,2567,1.510,0.806
BIKF,SVMI,2626,2626,0.847,0.421
BIKF,SVMI,2349,2349,0.794,0.367
BIKF,SVMI,2494,2494,1.319,0.635
BIKF,SVMI,2648,2648,1.019,0.492
BIKF,SVMI,2126,2126,0.911,0.384
BIKF,SVMI,2617,2617,0.891,0.439
BIKF,SVMI,2635,2635,1.488,0.757
BIKF,SVMI,2410,2410,1.096,0.483
BIKF,SVMI,2289,2289,1.068,0.593
BIKF,SVMI,2528,2528,2.075,0.871
BIKF,SVMI,2181,2181,1.813,0.587
BIKF,SVMI,2185,2185,1.707,0.567
BIKF,SVMI,2606,2606,1.464,0.580
BIKF,SVMI,2074,2074,1.267,0.320
BIKF,SVMI,2703,2703,0.679,0.303
BIKF,SVMI,2277,2277,1.026,0.519
BIKF,SVMI,2465,2465,0.905,0.325
BIKF,SVMI,2198,2198,1.323,0.508
BIKF,SVMI,2473,2473,0.960,0.379
BIKF,SVMI,2628,2628,0.757,0.424
BIKF,SVMI,2429,2429,1.659,0.550
BIKF,SVMI,2181,2181,0.774,0.322
BIKF,SVMI,2264,2264,0.742,0.311
BIKF,SVMI,2526,2526,0.809,0.519
BIKF,SVMI,2724,2724,1.659,0.718
BIKF,SVMI,2200,2200,1.063,0.540
BIKF,SVMI,2602,2602,0.764,0.339
BIKF,SVMI,2426,2426,0.942,0.368
BIKF,SVMI,2151,2151,0.761,0.616
BIKF,SVMI,2120,2120,1.881,0.847
BIKF,SVMI,2688,2688,0.909,0.493
BIKF,SVMI,2072,2072,1.904,0.753
BIKF,SVMI,2155,2155,1.600,0.697
BIKF,SVMI,2186,2186,1.873,0.540
BIKF,SVMI,2302,2302,1.121,0.482
BIKF,SVMI,2360,2360,1.098,0.450
BIKF,SVMI,2263,2263,1.070,0.576
BIKF,SVMI,2137,2137,0.988,0.425
BIKF,SVMI,2212,2212,0.796,0.335
BIKF,SVMI,2804,2804,1.194,0.553
BIKF,SVMI,2376,2376,1.240,0.566
BIKF,SVMI,2570,2570,1.072,0.423
BIKF,SVMI,2153,2153,0.814,0.351
BIKF,SVMI,2309,2309,1.141,0.392
BIKF,SVMI,2362,2362,0.878,0.347
BIKF,SVMI,1958,1958,1.029,0.527
BIKF,SVMI,1981,1981,0.872,0.408
BIKF,SVMI,2436,2436,1.097,0.535
BIKF,SVMI,2112,2112,0.755,0.383
BIKF,SVMI,2326,2326,1.187,0.474
BIKF,SVMI,2496,2496,0.826,0.379
BIKF,SVMI,2252,2252,1.039,0.629
BIKF,SVMI,2095,2095,0.875,0.363
BIKF,SVMI,2476,2476,0.911,0.500
BIKF,SVMI,2087,2087,0.733,0.349
BIKF,SVMI,2115,2115,1.129,0.671
BIKF,SVMI,2608,2608,0.857,0.381
BIKF,SVMI,2360,2360,1.376,0.752
BIKF,SVMI,2398,2398,1.621,0.820
BIKF,SVMI,2400,2400,1.792,0.723
BIKF,SVMI,2175,2175,0.878,0.544
BIKF,SVMI,2487,2487,0.871,0.521
BIKF,SVMI,2195,2195,1.438,0.752
BIKF,SVMI,2409,2409,1.806,0.633
BIKF,SVMI,2159,2159,1.109,0.325
BIKF,SVMI,2121,2121,1.532,0.698
BIKF,SVMI,2562,2562,1.224,0.707
BIKF,SVMI,2606,2606,0.858,0.328
BIKF,SVMI,2336,2336,1.187,0.580
BIKF,SVMI,2329,2329,1.046,0.415
BIKF,SVMI,2405,2405,1.143,0.375
BIKF,SVMI,2065,2065,1.319,0.608
BIKF,SVMI,2219,2219,1.530,0.769
BIKF,SVMI,2561,2561,1.474,0.993
BIKF,SVMI,2049,2049,1.398,0.563
BIKF,SVMI,2689,2689,1.894,1.794
BIKF,SVMI,2203,2203,1.573,0.655
BIKF,SVMI,2303,2303,1.670,0.764
BIKF,SVMI,1993,1993,1.501,0.674
BIKF,SVMI,2268,2268,0.997,0.724
BIKF,SVMI,2555,2555,1.637,1.472
BIKF,SVMI,2443,2443,1.617,0.810
BIKF,SVMI,2283,2283,1.542,0.753
BIKF,SVMI,1959,1959,1.992,1.459
BIKF,SVMI,2518,2518,1.611,0.783
BIKF,SVMI,2322,2322,1.527,0.710
BIKF,SVMI,2063,2063,2.676,0.790
BIKF,SVMI,2389,2389,1.312,0.806
BIKF,SVMI,2127,2127,1.001,0.529
BIKF,SVMI,2230,2230,1.549,0.541
BIKF,SVMI,2469,2469,1.005,0.670
BIKF,SVMI,2172,2172,1.026,0.487
BIKF,SVMI,2375,2375,1.007,0.544
BIKF,SVMI,2326,2326,0.932,0.524
BIKF,SVMI,2488,2488,0.953,0.479
BIKF,SVMI,2505,2505,1.086,0.492
BIKF,SVMI,2342,2342,1.113,0.713
BIKF,SVMI,2363,2363,0.822,0.386
BIKF,SVMI,2842,2842,1.893,0.684
BIKF,SVMI,2726,2726,1.556,0.688
BIKF,SVMI,2352,2352,1.394,0.824
BIKF,SVMI,2450,2450,2.352,0.774
BIKF,SVMI,2533,2533,1.511,0.861
BIKF,SVMI,2476,2476,1.325,0.721
BIKF,SVMI,2485,2485,2.371,0.743
BIKF,SVMI,2172,2172,1.368,0.725
BIKF,SVMI,2097,2097,1.527,0.786
BIKF,SVMI,2561,2561,1.539,0.641
BIKF,SVMI,1941,1941,2.291,1.008
BIKF,SVMI,2137,2137,1.581,0.699
BIKF,SVMI,1941,1941,1.867,0.530
BIKF,SVMI,2486,2486,1.285,1.564
BIKF,SVMI,2483,2483,1.485,0.790
BIKF,SVMI,1963,1963,1.615,1.038
BIKF,SVMI,1987,1987,1.660,1.506
BIKF,SVMI,2708,2708,1.542,0.819
BIKF,SVMI,2653,2653,1.692,1.036
BIKF,SVMI,2728,2728,1.581,0.821
BIKF,SVMI,1959,1959,1.451,0.809
BIKF,SVMI,2584,2584,2.388,0.864
BIKF,SVMI,2418,2418,1.052,0.391
BIKF,SVMI,2566,2566,1.171,0.628
BIKF,SVMI,2626,2626,1.424,0.744
BIKF,SVMI,2368,2368,1.421,0.810
BIKF,SVMI,2147,2147,1.476,0.711
BIKF,SVMI,2313,2313,1.527,0.524
BIKF,SVMI,2496,2496,1.624,0.791
BIKF,SVMI,2593,2593,1.388,0.926
BIKF,SVMI,2788,2788,2.084,0.813
BIKF,SVMI,2295,2295,2.921,0.804
BIKF,SVMI,2414,2414,1.388,0.751
BIKF,SVMI,2394,2394,1.485,0.772
BIKF,SVMI,2133,2133,1.623,1.018
BIKF,SVMI,2774,2774,0.956,0.602
BIKF,SVMI,2754,2754,1.912,1.776
BIKF,SVMI,2615,2615,2.046,0.744
BIKF,SVMI,2352,2352,0.987,0.619
BIKF,SVMI,2661,2661,1.717,0.786
BIKF,SVMI,2097,2097,1.662,0.402
BIKF,SVMI,2286,2286,1.424,0.771
BIKF,SVMI,2607,2607,1.760,0.861
BIKF,SVMI,2455,2455,2.324,0.880
BIKF,SVMI,2446,2446,0.905,0.566
BIKF,SVMI,2064,2064,1.680,0.801
BIKF,SVMI,3035,3035,1.830,0.784
BIKF,SVMI,2498,2498,1.891,0.853
BIKF,SVMI,2370,2370,1.918,0.869
BIKF,SVMI,2027,2027,1.912,0.726
BIKF,SVMI,2102,2102,1.332,0.737
BIKF,SVMI,2434,2434,1.549,0.860
BIKF,SVMI,2541,2541,1.775,0.585
BIKF,SVMI,2518,2518,1.154,0.655
BIKF,SVMI,2149,2149,1.089,0.709
BIKF,SVMI,2318,2318,2.430,1.050
BIKF,SVMI,2381,2381,1.794,1.032
BIKF,SVMI,2202,2202,1.319,0.687
BIKF,SVMI,2385,2385,1.698,0.961
BIKF,SVMI,2743,2743,0.997,0.619
BIKF,SVMI,2069,2069,1.221,0.681
BIKF,SVMI,2339,2339,1.089,0.424
BIKF,SVMI,2325,2325,2.805,1.114
BIKF,SVMI,2218,2218,1.499,0.687
BIKF,SVMI,1986,1986,1.019,0.663
BIKF,SVMI,2170,2170,1.317,0.762
BIKF,SVMI,2340,2340,1.080,0.733
BIKF,SVMI,2366,2366,1.656,0.764
BIKF,SVMI,2497,2497,1.865,0.481
BIKF,SVMI,2478,2478,1.136,0.411
BIKF,SVMI,2419,2419,1.585,1.357
BIKF,SVMI,2665,2665,1.414,0.735
BIKF,SVMI,2437,2437,1.417,0.748
BIKF,SVMI,2301,2301,1.173,0.723
BIKF,SVMI,2444,2444,1.570,0.781
BIKF,SVMI,2447,2447,1.581,0.742
BIKF,SVMI,2603,2603,1.091,0.746
BIKF,SVMI,2504,2504,1.597,0.787
BIKF,SVMI,2269,2269,1.495,0.790
BIKF,SVMI,2686,2686,0.797,0.408
BIKF,SVMI,2202,2202,1.884,1.454
BIKF,SVMI,2279,2279,1.415,0.812
BIKF,SVMI,2454,2454,1.586,0.647
BIKF,SVMI,2133,2133,2.499,0.949
BIKF,SVMI,2333,2333,1.874,0.954
BIKF,SVMI,2206,2206,1.375,0.566
BIKF,SVMI,2195,2195,2.914,1.108
BIKF,SVMI,2201,2201,1.502,0.827
BIKF,SVMI,2152,2152,1.356,0.802
BIKF,SVMI,2367,2367,1.578,1.224
BIKF,SVMI,2291,2291,3.685,0.775
BIKF,SVMI,2300,2300,1.473,0.738
BIKF,SVMI,2138,2138,1.339,0.746
BIKF,SVMI,2097,2097,2.135,0.955
BIKF,SVMI,2342,2342,1.547,0.734
BIKF,SVMI,2287,2287,2.866,0.944
BIKF,SVMI,2269,2269,1.747,0.807
BIKF,SVMI,2774,2774,1.498,0.727
BIKF,SVMI,2500,2500,2.772,0.796
BIKF,SVMI,2191,2191,1.473,0.758
BIKF,SVMI,2026,2026,1.447,0.781
BIKF,SVMI,2162,2162,2.238,0.813
BIKF,SVMI,2066,2066,1.505,0.775
BIKF,SVMI,2310,2310,1.609,0.895
BIKF,SVMI,2602,2602,1.641,0.708
BIKF,SVMI,2234,2234,1.532,0.753
BIKF,SVMI,2364,2364,1.544,0.779
BIKF,SVMI,2318,2318,1.400,0.748
BIKF,SVMI,1981,1981,1.529,0.753
BIKF,SVMI,2382,2382,1.709,0.835
BIKF,SVMI,2297,2297,1.551,0.636
BIKF,SVMI,2773,2773,1.531,0.724
BIKF,SVMI,2469,2469,1.496,0.826
BIKF,SVMI,2670,2670,1.485,0.615
BIKF,SVMI,2036,2036,1.528,0.790
BIKF,SVMI,2565,2565,1.339,0.835
BIKF,SVMI,2212,2212,2.015,1.861
BIKF,SVMI,2648,2648,1.782,0.781
BIKF,SVMI,2184,2184,1.436,0.700
BIKF,SVMI,2008,2008,1.497,0.839
BIKF,SVMI,2503,2503,1.561,1.478
BIKF,SVMI,2139,2139,1.553,0.838
BIKF,SVMI,2441,2441,1.692,0.939
BIKF,SVMI,2726,2726,2.126,0.485
BIKF,SVMI,2543,2543,1.537,0.767
BIKF,SVMI,2642,2642,2.089,0.798
BIKF,SVMI,2076,2076,1.565,0.821
BIKF,SVMI,2326,2326,2.270,1.187
BIKF,SVMI,2148,2148,1.849,0.512
BIKF,SVMI,1968,1968,0.976,0.591
BIKF,SVMI,2462,2462,0.805,0.362
BIKF,SVMI,2122,2122,1.586,0.515
BIKF,SVMI,2202,2202,1.154,0.332
BIKF,SVMI,2645,2645,1.822,1.182
BIKF,SVMI,2311,2311,1.920,0.633
BIKF,SVMI,2321,2321,1.610,0.811
BIKF,SVMI,2317,2317,1.468,0.767
BIKF,SVMI,2598,2598,1.967,0.802
BIKF,SVMI,2173,2173,1.597,0.822
BIKF,SVMI,2085,2085,2.012,0.776
BIKF,SVMI,2094,2094,1.638,0.778
BIKF,SVMI,2242,2242,2.242,1.262
BIKF,SVMI,2177,2177,1.593,0.694
BIKF,SVMI,2222,2222,1.487,0.820
BIKF,SVMI,2035,2035,1.892,0.764
BIKF,SVMI,2561,2561,1.593,0.490
BIKF,SVMI,2208,2208,1.875,0.955
BIKF,SVMI,2270,2270,1.637,0.735
BIKF,SVMI,2254,2254,1.342,0.737
BIKF,SVMI,2360,2360,1.033,0.597
BIKF,SVMI,2344,2344,1.908,1.259
BIKF,SVMI,2701,2701,1.796,0.787
BIKF,SVMI,2506,2506,1.283,0.800
BIKF,SVMI,2478,2478,1.438,0.814
BIKF,SVMI,1926,1926,1.463,0.681
BIKF,SVMI,2144,2144,1.953,1.043
BIKF,SVMI,2078,2078,1.683,1.261
BIKF,SVMI,2295,2295,1.518,0.468
BIKF,SVMI,2321,2321,1.108,0.402
BIKF,SVMI,2082,2082,1.620,0.901
BIKF,SVMI,2202,2202,2.268,0.999
BIKF,SVMI,2535,2535,1.417,0.538
BIKF,SVMI,2128,2128,1.248,0.787
BIKF,SVMI,2294,2294,2.170,1.094
BIKF,SVMI,2358,2358,1.745,0.856
BIKF,SVMI,2160,2160,1.879,0.769
BIKF,SVMI,2049,2049,1.477,0.733
BIKF,SVMI,2110,2110,1.354,0.732
BIKF,SVMI,2653,2653,2.984,0.777
BIKF,SVMI,2233,2233,1.675,0.676
BIKF,SVMI,2362,2362,1.602,0.637
BIKF,SVMI,2125,2125,1.317,0.514
BIKF,SVMI,2111,2111,1.671,1.096
BIKF,SVMI,2499,2499,1.484,0.762
BIKF,SVMI,2264,2264,1.449,0.613
BIKF,SVMI,2401,2401,1.559,0.672
BIKF,SVMI,2195,2195,1.499,0.738
BIKF,SVMI,1994,1994,1.239,0.603
BIKF,SVMI,2700,2700,1.382,0.649
BIKF,SVMI,2349,2349,2.083,0.717
BIKF,SVMI,2299,2299,1.581,0.815
BIKF,SVMI,2254,2254,1.831,0.720
BIKF,SVMI,2656,2656,1.969,0.663
BIKF,SVMI,2286,2286,1.412,0.821
BIKF,SVMI,2468,2468,1.588,0.560
BIKF,SVMI,2252,2252,1.716,0.668
BIKF,SVMI,2341,2341,1.507,0.591
BIKF,SVMI,2335,2335,1.419,0.518
BIKF,SVMI,2829,2829,2.155,0.706
BIKF,SVMI,2192,2192,1.608,0.791
BIKF,SVMI,2309,2309,1.414,0.984
BIKF,SVMI,2375,2375,2.540,0.783
BIKF,SVMI,2172,2172,1.575,0.679
BIKF,SVMI,2449,2449,0.976,0.353
BIKF,SVMI,2201,2201,1.129,0.784
BIKF,SVMI,2202,2202,2.268,1.014
BIKF,SVMI,2049,2049,1.670,0.798
BIKF,SVMI,2061,2061,1.532,0.761
BIKF,SVMI,2750,2750,1.911,1.008
BIKF,SVMI,2407,2407,1.800,1.060
BIKF,SVMI,2269,2269,2.247,1.557
BIKF,SVMI,2205,2205,1.794,0.769
BIKF,SVMI,2425,2425,2.037,1.034
BIKF,SVMI,2637,2637,1.798,0.728
BIKF,SVMI,2300,2300,1.797,0.943
BIKF,SVMI,2314,2314,1.338,0.809
BIKF,SVMI,2033,2033,2.124,0.836
BIKF,SVMI,2215,2215,1.541,0.739
BIKF,SVMI,2385,2385,1.543,0.788
BIKF,SVMI,2067,2067,1.476,0.734
BIKF,SVMI,2148,2148,1.843,0.830
BIKF,SVMI,2474,2474,1.564,0.851
BIKF,SVMI,1986,1986,1.484,0.738
BIKF,SVMI,2624,2624,1.533,0.734
BIKF,SVMI,2147,2147,1.460,0.759
BIKF,SVMI,2306,2306,2.162,0.828
BIKF,SVMI,2152,2152,1.479,0.837
BIKF,SVMI,2750,2750,1.543,0.847
BIKF,SVMI,2520,2520,1.376,0.792
BIKF,SVMI,2066,2066,1.243,0.442
BIKF,SVMI,2206,2206,1.978,0.798
BIKF,SVMI,2519,2519,1.888,1.529
BIKF,SVMI,2141,2141,2.144,0.791
BIKF,SVMI,2205,2205,1.417,0.738
BIKF,SVMI,2533,2533,2.148,1.657
BIKF,SVMI,2361,2361,1.854,0.903
BIKF,SVMI,2311,2311,1.743,0.831
BIKF,SVMI,1986,1986,1.802,0.935
BIKF,SVMI,2098,2098,2.452,0.660
BIKF,SVMI,2548,2548,1.891,1.125
BIKF,SVMI,2177,2177,1.606,0.779
BIKF,SVMI,2069,2069,2.410,0.758
BIKF,SVMI,2409,2409,1.827,1.042
BIKF,SVMI,2218,2218,1.797,0.833
BIKF,SVMI,2663,2663,1.981,0.758
BIKF,SVMI,2270,2270,2.573,0.877
BIKF,SVMI,2428,2428,1.713,0.917
BIKF,SVMI,2319,2319,1.460,0.465
BIKF,SVMI,2183,2183,2.426,1.445
BIKF,SVMI,2498,2498,1.693,0.928
BIKF,SVMI,2204,2204,1.430,1.144
BIKF,SVMI,1993,1993,1.420,0.701
BIKF,SVMI,2817,2817,1.700,0.497
BIKF,SVMI,2646,2646,0.864,0.453
BIKF,SVMI,2077,2077,2.627,1.163
BIKF,SVMI,2462,2462,1.806,0.800
BIKF,SVMI,2193,2193,1.852,0.773
BIKF,SVMI,2580,2580,2.533,0.759
BIKF,SVMI,2102,2102,1.399,0.537
BIKF,SVMI,2133,2133,1.528,0.809
BIKF,SVMI,1976,1976,2.325,0.712
BIKF,SVMI,2531,2531,1.632,0.731
BIKF,SVMI,2617,2617,1.572,0.771
BIKF,SVMI,2019,2019,1.171,0.447
BIKF,SVMI,2263,2263,1.576,1.642
BIKF,SVMI,2266,2266,1.464,0.761
BIKF,SVMI,2498,2498,1.547,0.745
BIKF,SVMI,2030,2030,3.443,0.978
BIKF,SVMI,2061,2061,1.337,0.798
BIKF,SVMI,2710,2710,1.493,0.787
BIKF,SVMI,2118,2118,3.727,0.898
BIKF,SVMI,2258,2258,1.460,0.840
BIKF,SVMI,2233,2233,1.983,1.586
BIKF,SVMI,2728,2728,1.401,0.773
BIKF,SVMI,2517,2517,1.525,0.862
BIKF,SVMI,2440,2440,1.543,1.177
BIKF,SVMI,2429,2429,1.645,0.797
BIKF,SVMI,2342,2342,1.650,1.314
BIKF,SVMI,2355,2355,1.640,0.762
BIKF,SVMI,2233,2233,1.861,0.848
BIKF,SVMI,2611,2611,2.831,1.232
BIKF,SVMI,2138,2138,1.427,0.815
BIKF,SVMI,2500,2500,1.590,0.767
BIKF,SVMI,2653,2653,2.533,0.818
BIKF,SVMI,2424,2424,1.684,0.766
BIKF,SVMI,2492,2492,1.562,0.761
BIKF,SVMI,2277,2277,1.711,1.976
BIKF,SVMI,2599,2599,1.696,0.821
BIKF,SVMI,2957,2957,1.920,0.905
BIKF,SVMI,2270,2270,1.985,0.797
BIKF,SVMI,2048,2048,1.619,0.794
BIKF,SVMI,2427,2427,1.613,0.771
BIKF,SVMI,2081,2081,1.493,0.712
BIKF,SVMI,2870,2870,1.607,1.491
BIKF,SVMI,2593,2593,1.443,0.826
BIKF,SVMI,2350,2350,1.605,0.819
BIKF,SVMI,2542,2542,1.750,0.865
BIKF,SVMI,2922,2922,1.695,0.790
BIKF,SVMI,2357,2357,2.591,0.823
BIKF,SVMI,2327,2327,1.686,0.835
BIKF,SVMI,2239,2239,1.570,0.739
BIKF,SVMI,2196,2196,1.151,0.445
BIKF,SVMI,1999,1999,1.184,0.813
BIKF,SVMI,2673,2673,0.939,0.844
BIKF,SVMI,2401,2401,1.814,1.227
BIKF,SVMI,2282,2282,1.704,0.761
BIKF,SVMI,2306,2306,1.499,0.775
BIKF,SVMI,2093,2093,2.336,1.433
BIKF,SVMI,2096,2096,1.682,0.740
BIKF,SVMI,2426,2426,1.412,0.822
BIKF,SVMI,2109,2109,2.402,1.803
BIKF,SVMI,2378,2378,1.712,0.892
BIKF,SVMI,2401,2401,2.433,0.904
BIKF,SVMI,2131,2131,1.615,0.752
BIKF,SVMI,2451,2451,4.512,1.613
BIKF,SVMI,2247,2247,1.790,0.776
BIKF,SVMI,2688,2688,3.013,1.617
BIKF,SVMI,1901,1901,1.367,0.757
BIKF,SVMI,2268,2268,1.874,0.749
BIKF,SVMI,2453,2453,1.608,0.799
BIKF,SVMI,2760,2760,2.039,0.720
BIKF,SVMI,2351,2351,1.631,0.797
BIKF,SVMI,2366,2366,1.934,0.934
BIKF,SVMI,2177,2177,1.973,0.793
BIKF,SVMI,2313,2313,1.529,0.800
